V1	V2	V3
YALI1_A04022g	0.0575895054323499	0.0817294493997965	0.0649961356434385
YALI1_F25485g	0.0398810444633774	0.0401637141878603	0.0388504301220753
YALI1_E32033g	0.180337523959817	0.210644545405222	0.205480135986775
YALI1_B03644g	0.0448458282731434	0.040959299833842	0.0263889517904374
YALI1_B05798g	0.035036409707528	0.0629684441098678	0.0837784638886063
YALI1_B26679g	0.0678874550813835	0.0820893159206511	0.0750157366327569
YALI1_C23926g	0.0742873866683622	0.108825776629366	0.108491577894201
YALI1_B30090g	0.0466806184791455	0.0748855228992879	0.0750996181103764
YALI1_E37040g	0.0875339452288912	0.0802770273211258	0.0609205500381485
YALI1_B24502g	0.0320401573779247	0.0258718429026789	0.0352654295447609
YALI1_A22073g	0.0349800783265514	0.0391759268735164	0.0465375583901323
YALI1_E38178g	0.343251126653103	0.229069559148864	0.323207540462869
YALI1_C17566g	0.0859721243667345	0.0781288331434385	0.113986377947609
YALI1_B22614g	0.0564701827670397	0.0885659552051543	0.0817068760554425
YALI1_E18539g	0.0849267203407935	0.0640706101220753	0.0773768537716175
YALI1_F15186g	0.0686715821897253	0.0807666610376399	0.0726494850966429
YALI1_D15458g	0.217452695473042	0.204288510715497	0.283660570829095
YALI1_C29618g	0.0669790590412004	0.0517660119837233	0.0495052428840285
YALI1_D06380g	0.107182696767548	0.0976213343981011	0.14291453982706
YALI1_B14382g	0.116888110696846	0.0946425898507969	0.121355913606307
YALI1_B13973g	0.0469330551220753	0.0620789909223466	0.0578926272431333
YALI1_C14787g	0.0518597005035605	0.112622144896575	0.0574046585528993
YALI1_E27871g	0.277910535478128	0.241715415632418	0.391199915437436
YALI1_D07665g	0.0607196908392676	0.0565158517531367	0.0557273898652085
YALI1_C24303g	0.0781181553763988	0.0805709582265175	0.101155940490844
YALI1_E09241g	0.0460866704730417	0.0421491486232621	0.0150875806230926
YALI1_F35109g	0.145487480025432	0.123632619430315	0.0780539732400814
YALI1_D32153g	0.166749386042726	0.153814152604273	0.212966279094608
YALI1_C32276g	0.0590453027517803	0.0740906089691421	0.0553409456205493
YALI1_F20712g	0.0784957550610376	0.072350408986097	0.0808569621286877
YALI1_A06434g	0.129518183723296	0.116460198297728	0.170324804526958
YALI1_D35735g	0.0735607554374364	0.0708706899016616	0.0923814700712106
YALI1_F05089g	0.179279261775178	0.152295603560529	0.154186382324517
YALI1_C12024g	0.125620105239064	0.139251121193625	0.0776885924237029
YALI1_B01136g	0.118815055114446	0.140478886754832	0.138133095854527
YALI1_F12969g	0.0363454813123093	0.033891167280434	0.0275528554476094
YALI1_E31396g	0.234903051246185	0.233224428145134	0.263089440996948
YALI1_D20473g	0.0674744409003052	0.065093644059003	0.0822104065615463
YALI1_E34028g	0.302211241047813	0.196827593930146	0.248610631866735
YALI1_A10857g	0.429088603509664	0.474664039911835	0.146891472957782
YALI1_C13890g	0.213639967472024	0.161455821091896	0.168899703204476
YALI1_A01061g	0.032994690844354	0.0388234659138691	0.0269167709791455
YALI1_B01464g	0.155238282782299	0.102274818050187	0.100042867878942
YALI1_E27383g	0.0730306122812818	0.0586228654018311	0.121510467337233
YALI1_C04401g	0.0709770626169888	0.0845618700305188	0.0943463049618515
YALI1_B25603g	0.0481417755569685	0.0581548744252289	0.0415892207909461
YALI1_A03153g	0.202649300050865	0.150432695184808	0.177338954857579
YALI1_C20224g	0.124259571317396	0.0865100174296372	0.10697643621821
YALI1_E34072g	0.0826652508290946	0.1226705847745	0.0378206328484232
YALI1_F14688g	0.0566896918769074	0.0540139008070532	0.0850351147227874
YALI1_F06670g	0.0624151868514751	0.0533022620990166	0.047426882543235
YALI1_F19805g	0.0483038852746694	0.0771197401424212	0.0658444163021363
YALI1_E39924g	0.0650123876958291	0.068010493733469	0.063283321319939
cytochrome c oxidase subunit 2 (mitochondrion)	0.15172081828586	0.117259746581892	0.123071123652085
YALI1_D15114g	0.0327614106892167	0.0457602307663615	0.0399427094175992
YALI1_D05705g	0.0639441442599186	0.086151322706002	0.0770648133189217
YALI1_F08363g	0.100209905681587	0.0824851783587657	0.0904284555417091
YALI1_B25553g	0.0886019380874873	0.0457964918006104	0.0213982119786368
YALI1_B26790g	0.105637019287894	0.103007999528654	0.112391312815361
YALI1_F16656g	0.0373202774160732	0.0621981249813496	0.0292961848143438
YALI1_F14368g	0.0547072809155646	0.0701113526687012	0.0808289638936928
YALI1_B05024g	0.0928816671770092	0.128334572363513	0.0917917397736521
YALI1_B22793g	0.0509752884867752	0.0534319445371312	0.0314807007502543
YALI1_F24228g	0.127433313471516	0.118719470057647	0.114158745320448
YALI1_E07153g	0.0371906999389624	0.0525643197965412	0.0536688252339776
YALI1_C02391g	0.0741540112182096	0.0728115706273313	0.0936570225203459
YALI1_A00746g	0.0601766231103764	0.0692980696778569	0.0919251566861648
YALI1_F38882g	0.0911896790742625	0.0746827956493727	0.0895065328891149
YALI1_D28825g	0.0379715012360122	0.047741811519159	0.0289369445116989
YALI1_D27826g	0.194525788733469	0.175772131095287	0.203273003229908
YALI1_F01291g	0.0512679002644964	0.0408837498474059	0.0469861323931841
YALI1_F13505g	0.0670237429323499	0.0703182313733469	0.0589458941480163
YALI1_F21989g	0.0660360569633774	0.0551092352424551	0.0525921580976602
YALI1_F32067g	0.0707049575127162	0.0784417831502204	0.134416733229908
YALI1_A18166g	0.0563031181459817	0.0413714280773143	0.044175862077823
YALI1_D00747g	0.0549017363733469	0.0545732716751441	0.0724881023448627
YALI1_E15559g	0.0402580539699898	0.0446287900881655	0.0574366981586979
YALI1_D01890g	0.0595125502187182	0.059588211353001	0.0681205089852492
YALI1_F34029g	0.0460472196236012	0.0547709245981689	0.0546274930747711
YALI1_B26808g	0.191683953942014	0.168123019769413	0.241970438835198
YALI1_D24054g	0.0901991794608342	0.0954155475652764	0.074139506731943
YALI1_A08546g	0.0666109119532045	0.0716385946558155	0.0512242453738555
YALI1_D11686g	0.117727883697864	0.121505462763649	0.0680914334028484
YALI1_D08125g	0.06673040456765	0.0669974380332316	0.0422632994964395
YALI1_E23635g	0.209426059842319	0.170563777382163	0.166050147100712
YALI1_C07770g	0.0961580972914547	0.11544093723296	0.110511996146999
YALI1_E39676g	0.0821444305493388	0.0900876619159037	0.0974772250406918
YALI1_A02833g	0.0521795984664293	0.0756467430790098	0.0545549068489318
YALI1_D09103g	0.190109723041709	0.111711059942353	0.127599402868769
YALI1_A03322g	0.129373514725331	0.0968387415428959	0.132166326269074
YALI1_F03136g	0.0667462266047813	0.0510099773652085	0.139326076042726
YALI1_E41061g	0.217190960707019	0.266568877348254	0.385697589699898
YALI1_E34269g	0.0623823393667345	0.0807690082875551	0.0544360365564598
YALI1_E21345g	0.0399017003687691	0.0452555281756528	0.0487228996236012
YALI1_C27746g	0.0280392589165819	0.0315991478060359	0.0413377075076297
YALI1_E40282g	0.0499928314877925	0.031689664577823	0.065984936223296
YALI1_D02041g	0.0632640046998983	0.118860682224483	0.0500211582655137
YALI1_F30877g	0.12022029069176	0.102381948609698	0.0605075101653103
YALI1_F21426g	0.0438992109969481	0.0369960857273652	0.0294374632095626
YALI1_C27543g	0.0943796172634792	0.137557975822313	0.0246029619811801
YALI1_A21919g	0.102323470719736	0.103787985059342	0.134072381434385
YALI1_E39295g	0.0887905646566633	0.101850928653781	0.0839755450457782
YALI1_B07331g	0.126960675414547	0.183078262190573	0.0946895682171923
YALI1_F29987g	0.0624013155035605	0.0894186188504578	0.0793816674338759
YALI1_B07076g	0.0509376789343845	0.0822293298507969	0.0693656766785351
YALI1_E37392g	0.0761626941658189	0.0875449906510682	0.0854957786953204
YALI1_C30187g	0.0718669036291963	0.0652673685825704	0.0467878781027467
YALI1_E25713g	0.0524689546490336	0.0466141174906748	0.0434510624059003
YALI1_F04895g	0.0326980117293998	0.0305810190844354	0.0330470750228891
YALI1_F28485g	0.11933597319176	0.111533440196677	0.131422001785351
YALI1_C29648g	0.0516665764903357	0.0472880188572397	0.0491654262309257
YALI1_C23075g	0.111755956706511	0.131693099440488	0.112730123540183
YALI1_A11258g	0.0759452411571719	0.0700324490335707	0.0737625206993896
YALI1_C21946g	0.0569283111113937	0.0536477503967447	0.0460524302314344
YALI1_D09504g	0.0641555110834181	0.0867892246592065	0.0670865540742625
YALI1_A09694g	0.0247984247431333	0.0265300972329603	0.0251762473041709
YALI1_E17754g	0.042856407878942	0.0450615132960326	0.055808375638352
YALI1_E35005g	0.0406551849821974	0.0481989517395727	0.0452080158901322
YALI1_E27161g	0.0938251889598169	0.0820274424720244	0.0991348501881994
YALI1_D01094g	0.0818433823601221	0.081911590854527	0.093300246612411
YALI1_C13522g	0.185143540157681	0.128597929704985	0.147685459816887
YALI1_E09395g	0.067711089664293	0.0665287348050186	0.079021798982706
YALI1_F00616g	0.0858048433494405	0.0876400668090878	0.0421799190539166
YALI1_F33973g	0.110742855821465	0.086877546605629	0.0855443942955239
YALI1_F00821g	0.0543097221414039	0.050895577636487	0.0999285868413021
YALI1_C26764g	0.0615380907502543	0.103011805469651	0.118887745091556
YALI1_E16556g	0.0762491231612411	0.0753365395320448	0.0647081559613428
YALI1_B09025g	0.0996201768514751	0.1328947265412	0.117814865915565
YALI1_E23348g	0.0290904054679552	0.028331694228552	0.0319768947863683
YALI1_D05343g	0.0944640108646999	0.123014415754493	0.0513056734333672
YALI1_E26377g	0.0266647525610376	0.0296890966734486	0.045797616775178
YALI1_E38593g	0.0666537846795524	0.0663429441268227	0.0656197899949135
YALI1_F13908g	0.178364401449644	0.146344670193286	0.106916021782808
YALI1_D34529g	0.0273228733163784	0.0356470700915565	0.0355248806841302
YALI1_F09598g	0.0534376362817904	0.0664068048762292	0.0653137902110885
YALI1_C09380g	0.0752595310961343	0.0886319837063411	0.0725702069557477
YALI1_A20063g	0.0202862408189217	0.0209659878195999	0.00900658309994914
YALI1_A17957g	0.0822520410528993	0.051012711698881	0.27649488636826
YALI1_D23995g	0.0433839319201424	0.0619374339640556	0.0531974843209563
YALI1_A00504g	0.0611934366861648	0.0483844136385215	0.0389821464928789
YALI1_C06511g	0.218603779018311	0.200650637199051	0.212432614521872
YALI1_E41148g	0.0583941221871821	0.0841659717497457	0.066285806612411
YALI1_E15835g	0.0522007032527976	0.059014683553747	0.0231050432171923
YALI1_F21583g	0.0366985418972533	0.0299489526517464	0.039203624534588
YALI1_B04321g	0.0195979828402848	0.031048343892845	0.0209417520295015
YALI1_C09200g	0.070159326655646	0.061561037972194	0.065443484415056
YALI1_D21702g	0.0100639491597152	0.00628069129094608	0.00893173895066124
YALI1_C28706g	0.0907254573931841	0.0841353915123771	0.115849463168871
YALI1_E36404g	0.169934035976602	0.119273770071211	0.0976273342039675
YALI1_C05133g	0.146243528738555	0.12458788128179	0.240739694404883
YALI1_C03415g	0.0652864324771109	0.0818317239640556	0.0873467695142421
YALI1_E25424g	0.123485033173957	0.0971109620956256	0.128387259888098
YALI1_D05440g	0.0762442418591048	0.0772317139097999	0.0743344271083418
YALI1_D25744g	0.0376836985223805	0.0465070179179383	0.0479834741327569
YALI1_C30440g	0.0762044701068159	0.0469840369345541	0.0509214427962869
YALI1_D01431g	0.0716686050025432	0.0456569063852153	0.0626520603535097
YALI1_C20597g	0.0366004334282808	0.0393678396032553	0.0324346935808749
YALI1_C16204g	0.025053065639115	0.0231944258392675	0.0171806562797558
YALI1_E34163g	0.0937209703738555	0.12356649775178	0.110109510017803
YALI1_F13395g	0.0221024710541709	0.0242232102543235	0.0287875168540183
YALI1_F04455g	0.171865756531027	0.143819530766361	0.172693864224313
YALI1_C05125g	0.0270956750025432	0.0504261034350627	0.0210386940208545
YALI1_E06583g	0.0348112535376399	0.0352666961376738	0.0442246777365209
YALI1_C16378g	0.0446280505264496	0.0616551505832486	0.0606058771134283
YALI1_C25758g	0.0703315524923703	0.0941370670464564	0.10664001560529
YALI1_E15555g	0.0445276417268566	0.0485443355442523	0.0496568996032553
YALI1_F18381g	0.0131531712304171	0.0238914325839268	0.0223508647227874
YALI1_E22736g	0.0821791986342828	0.0506050976636148	0.0773005562105799
YALI1_B14615g	0.0401042531332655	0.0549907248762292	0.0489762980188199
YALI1_D24770g	0.0171664259689725	0.0264125377619532	0.0137996513601221
YALI1_B15733g	0.305909209028484	0.318659143913191	0.290758155976602
YALI1_F33618g	0.0164530268903866	0.0160066375991862	0.0218225124465921
YALI1_E04499g	0.0414590565946083	0.0534380906442862	0.0258722946007121
YALI1_E06406g	0.109307033207019	0.0823888222516107	0.111776412016785
YALI1_B14121g	0.154490166480163	0.1563819186843	0.0382204774542218
YALI1_D14609g	0.040951029577823	0.0512806787792472	0.0546396887512716
YALI1_D18577g	0.0306464106993896	0.0331859229908444	0.0243025904755849
YALI1_F09230g	0.16287447077823	0.118739461817565	0.156798083692777
YALI1_E33570g	0.135575996922686	0.106681343726687	0.131724667675483
YALI1_F15692g	0.0292722688580875	0.032927991010512	0.031317945844354
YALI1_C30119g	0.032270190249237	0.0350636531366565	0.0218705761698881
YALI1_E40540g	0.0521470823448627	0.0559442916581892	0.0509035226246185
YALI1_A15879g	0.0181165770417091	0.025179784235334	0.0267474712817904
YALI1_C27579g	0.0541381291785351	0.0645607300440827	0.0502268758062055
YALI1_E18121g	0.0249275158303662	0.0216314797965412	0.0190394288402848
YALI1_E04033g	0.148688680010173	0.0870861660800271	0.143901703794507
YALI1_F01405g	0.0333619654323499	0.0498379405730756	0.048810184025941
YALI1_D29419g	0.0468205397660224	0.0465147844828756	0.0441851666429298
YALI1_F37734g	0.0661780268336724	0.0728807021600543	0.0627947423626653
YALI1_F25924g	0.0707351001042726	0.0450669076941336	0.0390653783418108
YALI1_E15452g	0.0544191670523906	0.0679814269752458	0.0404807541963377
YALI1_C15445g	0.0878684592929807	0.109487014608342	0.138550114038657
YALI1_B07444g	0.0249668399669379	0.0219846214038657	0.0284286372787386
YALI1_E16451g	0.0380568778738555	0.0472078204747372	0.0458325068082401
YALI1_F17962g	0.0729051695854527	0.0542974851746355	0.05646302724059
YALI1_D25255g	0.0250900512716175	0.0532753969718549	0.0396009183850458
YALI1_E06137g	0.059571974415056	0.0784573463580875	0.0878833098092574
YALI1_F12330g	0.0203342878229908	0.0211646687995931	0.0443484281943032
YALI1_D17493g	0.0533452478077314	0.0549295949508308	0.083723505292472
YALI1_C06626g	0.0628871539140387	0.0516567197829773	0.0920815308265514
YALI1_E07099g	0.043898083853001	0.0334652897456765	0.0517184475559512
YALI1_F07938g	0.0257154637716175	0.0176168500047474	0.0179420990536623
YALI1_A07290g	0.0589837494023398	0.0785833872533062	0.0605402179298067
YALI1_F25182g	0.0832909144684639	0.0657536190233978	0.0684266767929807
YALI1_F03765g	0.0429575406917599	0.0290932972092235	0.0434228401398779
YALI1_D02781g	0.0449229255137335	0.0364066656527636	0.0316063329399797
YALI1_E14385g	0.0208925524872838	0.0219353502848423	0.0180167018413021
YALI1_E01793g	0.0484240521592065	0.0525764015971516	0.0354016672711088
YALI1_A00325g	0.0445731859944049	0.0593242182299084	0.0431475928763988
YALI1_B10607g	0.0679928770930824	0.085561101688708	0.0881762499186165
YALI1_C06259g	0.0503208820295015	0.0229201706015599	0.0646206962563581
YALI1_B16068g	0.0369412310147508	0.0467126686164802	0.0438601988301119
YALI1_B05995g	0.0911903251449644	0.0737649762021024	0.0724516631078332
YALI1_C23707g	0.00933385215895219	0.00635468505561207	0.00878199374796541
YALI1_E31897g	0.0365963616302136	0.0368381042285521	0.034979002878942
YALI1_D11614g	0.0369117874287894	0.05266332525941	0.0297102300101729
YALI1_D20202g	0.0184399564572737	0.012823329667684	0.0134845082286368
YALI1_E10492g	0.0419729345701933	0.0316921377382163	0.0355294745930824
YALI1_C29052g	0.0293515421770092	0.0319385535503561	0.0278319702416073
YALI1_D04128g	0.0952980804272635	0.0945430929637165	0.0288807491505595
YALI1_E00510g	0.0159466777309257	0.0038730056778569	0.0161087026017294
YALI1_A03396g	0.0544292334282808	0.0498119388979315	0.0501364964242116
YALI1_B08193g	0.0487488119023398	0.035488203567311	0.0659063245269583
YALI1_D22704g	0.0409227328763988	0.0290227661753137	0.0624090455315361
YALI1_E34525g	0.0140679976411495	0.020213614339098	0.0217317032731434
YALI1_F21482g	0.031716980724822	0.0485503649576128	0.0499256962207528
YALI1_D13226g	0.0709231215233978	0.057947187965412	0.0472145691149542
YALI1_B22598g	0.048306804242116	0.0404595296778569	0.0415586712283825
YALI1_C30130g	0.120299554043744	0.0954147357951848	0.0561823523601221
YALI1_D30540g	0.0579164985147508	0.0767566066700576	0.0341335334359105
YALI1_C11862g	0.0592292490081383	0.0647387939911835	0.0814876288072228
YALI1_D08360g	0.0572931632324517	0.0671712019803323	0.0723849351907426
YALI1_A06453g	0.0403048999313327	0.0290470367616141	0.0286581314420142
YALI1_F29424g	0.0437690002619532	0.0501086940522211	0.0614693696312309
YALI1_D13963g	0.0279899906688708	0.0290490434520176	0.0400292831739573
YALI1_B18811g	0.0458566675050865	0.0516623420006782	0.0847957216658189
YALI1_C17782g	0.0387840081637843	0.0238196993930146	0.046815026904883
YALI1_F13170g	0.037880841861648	0.0470257755612072	0.0353702987563581
YALI1_F06018g	0.0538484218260427	0.0616151609359105	0.0549553046998983
YALI1_E25400g	0.0293451984384537	0.0373377384164123	0.0560351100457782
YALI1_B06809g	0.0228589360808749	0.0355005012377077	0.0354446749618515
YALI1_E25866g	0.0236887725025432	0.046042041013903	0.0239746725727365
YALI1_D24997g	0.141728370930824	0.0967536583418108	0.123968897833164
YALI1_F09003g	0.0641327778535097	0.048792658636826	0.100701423321465
YALI1_A06672g	0.011541745084944	0.0141102962936589	0.0140330557156663
YALI1_D08884g	0.0288025534282808	0.0337529707460156	0.0137209446589522
YALI1_D14300g	0.0378367118819939	0.0409385805459478	0.0290008079120041
YALI1_E07121g	0.0203837537385554	0.0237689672126144	0.0227116274376907
YALI1_D33105g	0.0336327299491353	0.0534335069684639	0.0398060570167853
YALI1_D12091g	0.0691579027772126	0.0774065540013564	0.035329751396236
YALI1_D04680g	0.0139750416884537	0.0142050376161411	0.0116848060246694
YALI1_F27101g	0.0288975238860631	0.033703761024076	0.0239311297482197
YALI1_D07162g	0.0632850589216684	0.0335281914784673	0.0374663789013225
YALI1_B07366g	0.0177228017675483	0.030942955584944	0.0256454670727365
YALI1_C32223g	0.0261118592675483	0.0329359576432689	0.0120888865673957
YALI1_F26039g	0.0955340585783316	0.062433592024415	0.0621943374389624
YALI1_D16609g	0.0225130746665819	0.0278894452933198	0.033861260584944
YALI1_F17431g	0.038821522077823	0.0263903492946762	0.0441232981993896
YALI1_C30205g	0.0281639626762462	0.044091113733469	0.0329763169837233
YALI1_E40718g	0.0296413393311292	0.0249856334350627	0.0261781777416073
YALI1_D07451g	0.0762875751983723	0.0646797937639878	0.0682834576907426
YALI1_D13545g	0.018492943268057	0.00630788599016616	0.0267163750966429
YALI1_E00574g	0.114179594427772	0.0983072028619871	0.0786481217115971
YALI1_A20602g	0.100269526380977	0.07976679813157	0.0938838455874873
YALI1_C32975g	0.0425430222634791	0.0353814335740929	0.045942982077823
YALI1_C16485g	0.0528538403128179	0.0494909487012547	0.0340731650178026
YALI1_A05116g	0.0407793783748728	0.0387483443404544	0.0409521924059003
YALI1_E16002g	0.0260438180340793	0.0261927859749067	0.0319573159816887
YALI1_F21690g	0.0386185096592065	0.0476528589013225	0.0244891136495422
YALI1_B29867g	0.0187861427095626	0.0288116671312309	0.0382710974226857
YALI1_E02832g	0.029736409404883	0.0342508757714479	0.0240330170803662
YALI1_D02206g	0.0707585838173957	0.0718422459952526	0.0412460386266531
YALI1_F36233g	0.0248718232400814	0.0285306911054595	0.0233495330747711
YALI1_B00578g	0.020541865378942	0.0129662544669379	0.0261265711782808
YALI1_A01824g	0.0995533827263479	0.11500880024076	0.111165639328586
YALI1_A03183g	0.0363069972177009	0.0262271239233639	0.0336559213479145
YALI1_B12451g	0.0365194881180061	0.0454173460122075	0.0448958172914547
YALI1_E38526g	0.0347768256052899	0.0389220553848762	0.0590405321236012
YALI1_D09566g	0.0231178106358087	0.0296056497012547	0.0623610258519837
YALI1_F34521g	0.0594049424821974	0.0875347589657511	0.0555328180010173
YALI1_D08050g	0.0698688232655137	0.070537933394371	0.0482928898931841
YALI1_F30593g	0.0487206968641913	0.0225584160834181	0.0375601745879959
YALI1_D35061g	0.0264049323041709	0.0216858010851136	0.0157417999364191
YALI1_E31685g	0.0434497899516785	0.0446108980773143	0.0433898939776195
YALI1_F10671g	0.0225373419277721	0.0422229499660902	0.0284352657197355
YALI1_B03404g	0.0108990435676501	0.00946136746795524	0.0213679126831129
YALI1_E22921g	0.0199476448321465	0.017351590342489	0.0126154227238047
YALI1_B04540g	0.02371078508647	0.0296975158087487	0.0673525063809766
YALI1_B07271g	0.0178646052555951	0.0182002047761953	0.0175007871515768
YALI1_C25512g	0.020844118181587	0.0219950296337742	0.00905422817955239
YALI1_D00614g	0.0189180606266531	0.0203539851742964	0.0389879828535097
YALI1_B18607g	0.0451332222431333	0.0551725535334012	0.0607019220625636
YALI1_D09277g	0.020121005897762	0.00753620305391658	0.0156585198016277
YALI1_F03855g	0.0211771031993896	0.0232312414276026	0.0331956335808749
YALI1_C04265g	0.0203937701373347	0.0279071774669379	0.0231189592700916
YALI1_B21798g	0.032120440854527	0.0144405804238725	0.0521248981510682
YALI1_B07852g	0.0606236753229908	0.0537817604035266	0.0744516666581892
YALI1_D35394g	0.026279814198881	0.02455226356392	0.0219873903784334
YALI1_F29604g	0.0596978853713123	0.0493747109596473	0.0718637424109868
YALI1_A09372g	0.0203329859829603	0.0169360703760597	0.0213252510185656
YALI1_F33754g	0.0276795336393693	0.0526793978467277	0.0430009807934893
YALI1_E23555g	0.0326544316709054	0.0307189532655137	0.0301386868794507
YALI1_F03842g	0.0544465906307223	0.0797425223940319	0.0303998719582909
YALI1_C19005g	0.0299629909206511	0.021461548643608	0.0275351904374364
YALI1_B18955g	0.0307635156205493	0.0427323391861648	0.0319789472863683
YALI1_C09467g	0.0220552845244151	0.0181866864869447	0.0204586745541709
YALI1_E04575g	0.0264318174160732	0.0358098183180739	0.036930728517294
YALI1_F29876g	0.0246234354374364	0.0305432487846728	0.0243813831968464
YALI1_B29108g	0.023500323397762	0.0212695627229569	0.0240330986393693
YALI1_C25029g	0.0244012802990844	0.0231086760902001	0.0211640114496439
YALI1_D17482g	0.0660315040717192	0.0543425621702272	0.0394827617904374
YALI1_E07790g	0.0130930136767548	0.022009627293998	0.0181005092291455
YALI1_F13339g	0.00881277945549339	0.00896136030213632	0.00895972516073245
YALI1_E37026g	0.0229000215335707	0.0205402234181078	0.0233328866709054
YALI1_D25330g	0.0228200195116989	0.0102056208630044	0.00957907503535097
YALI1_D15744g	0.0194178976185148	0.0176293252363513	0.0269778703128179
YALI1_E06759g	0.026461728354527	0.0220999780671414	0.040118785335707
YALI1_A03721g	0.0133385908748728	0.0125424370023737	0.0206505030467955
YALI1_F29078g	0.0111075989298067	0.0116456823526619	0.0052554537077823
YALI1_F29905g	0.0195020073474059	0.0246752392336385	0.0261375739267548
YALI1_C16275g	0.118450227304171	0.117655822441506	0.096324660887589
YALI1_F17709g	0.0591930306866734	0.0543044272024415	0.0443109379501526
YALI1_E14698g	0.0367795164547304	0.0690665242217701	0.0574553318972533
YALI1_E25905g	0.0212742325559512	0.0212935209969481	0.0194728071668362
YALI1_D17151g	0.0353778791912513	0.0259517449067481	0.028484180129705
YALI1_C30320g	0.0386230706078332	0.0375946984638861	0.0262346665386572
YALI1_D17899g	0.0140473879895727	0.00985387214479485	0.00704302615157681
YALI1_F21396g	0.0712645325101729	0.0315766197490675	0.0359151697151577
YALI1_E03067g	0.0128260895434893	0.0100174331122414	0.0118087308570702
YALI1_D22691g	0.0689156490055951	0.115384554374364	0.096078483128179
YALI1_E23292g	0.0320139374847406	0.0170326162021024	0.0570902899211597
YALI1_B29883g	0.0446501364191251	0.0403594690946083	0.0554693993870804
YALI1_D34739g	0.0200538216149542	0.0140748494337063	0.016198923128179
YALI1_F06076g	0.0198087481749746	0.0163197606035944	0.0196809741360631
YALI1_E02850g	0.0539361654577823	0.0154029593421499	0.0395262607985758
YALI1_B10449g	0.0399343564114954	0.0353122066361478	0.0345996326424212
YALI1_B19576g	0.023468969577823	0.0327429449643947	0.0132131154883011
YALI1_B30275g	0.0157929921248728	0.0228094738691082	0.0118311581864191
YALI1_C20396g	0.0310983811266531	0.0426335603730078	0.0199474748219736
YALI1_B01084g	0.0175485046236012	0.0217189975517124	0.0181483356434385
YALI1_D14004g	0.0125613218301119	0.0069047412885724	0.00560049519760936
YALI1_B19021g	0.0144288241073245	0.0140042697660224	0.00650270953713123
YALI1_F10688g	0.0244635727517803	0.0227092736351306	0.0155278951805697
YALI1_A12437g	0.0131852723001017	0.0261008111393693	0.0107223676317396
YALI1_F02794g	0.00661538358138352	0.00545239781824347	0.00550520912105799
YALI1_C03988g	0.0157288179839776	0.00827141415632418	0.0138962076609868
YALI1_D15952g	0.0172029363784334	0.017247460339098	0.028319451319939
YALI1_D02087g	0.0228396119786368	0.0162371562529671	0.0162214793794507
YALI1_A16642g	0.0165428032650051	0.0166857054520176	0.0165507525101729
YALI1_C16621g	0.0245118020829095	0.0200671089013225	0.0165612289343845
YALI1_B09161g	0.0121805468341811	0.0150607702689047	0.00990531694201424
YALI1_E00527g	0.0698534867014242	0.0517550245676501	0.0715644534384537
YALI1_B16968g	0.045851847576297	0.0451804629976263	0.0372870847889115
