NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C
KMXK_0G01990	W0TK14	KLMA_80188	6.903459159	6.918349899	6.806255133	6.967274633	6.513836747	6.47284208	7.220613795	7.176756539	7.10001626	6.647232714	6.683265901	6.32519193
KMXK_0H03480	W0TJ61	KLMA_70351	7.502012346	7.240686282	7.363476603	6.905844153	6.491920003	6.776688493	7.258711999	7.01085314	7.441752603	7.326685374	7.364362064	7.189277543
KMXK_0A03540	W0T4X6	KLMA_10486	6.44708445	6.425918359	6.533706507	6.793932938	6.741895787	6.780878925	6.499099388	6.716254145	6.582762739	5.956753526	6.232160896	6.409988123
KMXK_0E00410	W0TEZ7	KLMA_50035	7.336588943	7.244736488	7.324543842	7.108597103	6.823882209	6.907679677	7.218017381	7.107251202	7.221515381	7.171809738	7.191241436	7.101306804
KMXK_0A00740	W0T470	KLMA_10765	7.340036746	7.371556947	7.270010957	7.248556938	7.172824891	7.118428614	7.316118802	7.324678689	7.363415428	7.119751378	7.146537788	7.198056485
KMXK_0B02740	W0T517	KLMA_20259	6.972337453	6.939838835	7.07588053	6.647053085	6.647334093	6.907173522	6.876922764	6.862169482	7.137343121	6.987573845	6.914482102	7.011686468
KMXK_0A04730	W0T5C0	KLMA_10389	7.224348219	7.341147608	6.890298049	6.777345771	6.66064879	6.829191716	7.464306429	7.203418499	7.548558416	6.553797885	6.594267877	6.856029196
KMXK_0G03230	W0TGW2	KLMA_80314	NA	6.468298732	6.504611958	NA	6.484324324	6.494800385	6.500112498	6.680365381	NA	6.67141815	6.758063384	6.765549064
KMXK_0D05310	W0TAU2	KLMA_40506	7.70620434	7.618960821	7.350696053	7.054408322	7.219897392	7.11375579	7.545739616	7.546189736	7.470365058	7.351815912	7.522239537	7.376700787
KMXK_0E03010	W0TC15	KLMA_50296	6.715655204	7.089611088	6.869833865	7.560851475	7.454841762	7.425679106	7.22822287	7.332084176	7.070816078	7.311493679	7.195101547	7.278889279
KMXK_0D03600	W0T9R9	KLMA_40338	7.101158939	6.934105329	6.986822549	6.788243458	6.631273858	6.681904118	7.030854847	6.835932791	7.039232915	6.944397787	7.021862669	6.981212217
KMXK_0F05000	W0TEZ4	KLMA_60075	7.206865974	7.249898246	7.378301362	7.668449804	7.79926531	7.791642915	7.497360493	7.398652589	7.146403244	7.416916171	7.431897312	7.381454047
KMXK_0D01910	W0TAX2	KLMA_40164	7.146254374	7.113228659	7.08905737	6.824179259	6.944681812	6.813174593	7.151461845	7.115731197	7.320142726	6.976378721	7.084097184	6.973286126
KMXK_0F04380	W0TF44	KLMA_60130	6.616134502	6.792645498	6.676815847	7.128900636	7.174226732	7.16652212	7.045627954	7.122469733	6.998518047	6.584211604	5.891124611	6.482677605
KMXK_0E03480	W0TD70	KLMA_50344	6.96491391	7.038337002	7.06690066	7.457018576	7.408536124	7.342772774	7.149626314	7.072607268	7.318122653	7.2356643	7.169190879	7.105215207
KMXK_0E02260	W0TDK5	KLMA_50222	NA	6.734947855	6.93815438	6.309335168	6.443997003	6.412918293	6.443220123	6.542997135	6.665753479	6.796409978	6.761784131	6.727293689
KMXK_0H02120	W0TIT8	KLMA_70211	6.129840871	6.482362818	6.117613611	6.424567298	6.704073683	6.319847677	6.646806461	6.767736604	6.315190462	6.20723949	NA	6.011013096
KMXK_0F04580	W0TCQ4	KLMA_60116	6.667148313	6.859263141	6.493663713	6.597358968	6.797811303	6.724832529	6.870639421	6.898202045	6.68158926	6.354563621	6.053037634	6.185023659
KMXK_0B04790	W0T804	KLMA_20468	7.208893167	7.106711284	7.141071841	6.92619365	6.595487543	6.663443864	7.097979141	7.06980682	7.33617926	7.161038707	7.102207396	7.156708985
KMXK_0F01270	W0TFY6	KLMA_60435	6.663735614	6.798674669	6.704619568	7.162111019	7.137517878	7.265301833	7.007131822	6.949891373	6.751609968	6.803071376	6.931527406	7.028081657
KMXK_0C04750	W0T830	KLMA_30477	7.406465591	7.281327151	7.273676373	7.042193407	6.969197725	6.955929327	7.241894946	7.137983679	7.346490955	7.140368857	7.185568445	7.061814577
KMXK_0G02030	W0TK18	KLMA_80193	6.939970662	6.961868888	7.11062451	7.362425476	7.332957313	7.376288293	7.360704574	7.229419717	7.129503201	7.148029961	7.105607048	7.18830755
KMXK_0C00320	W0T7F8	KLMA_30030	7.305644973	7.255923285	7.393344125	7.575274419	7.480322097	7.601435746	7.435364278	7.41128564	7.369579711	7.400143079	7.425798597	7.395819056
KMXK_0E04110	W0TE07	KLMA_50407	7.317812698	7.062609385	7.26327018	7.427412658	7.532372311	7.656786368	7.345007123	7.42559894	7.41035163	7.642710691	7.583536227	7.622547856
KMXK_0F03040	W0TD46	KLMA_60271	7.16458055	7.298482483	7.340580711	7.234611932	7.284886936	7.236949366	7.270164083	7.362038855	7.066580334	7.559148506	7.607141306	7.619216528
KMXK_0E03670			7.526291705	8.108677703	7.580235062	6.69121969	7.563875054	7.189992564	7.4554714	7.676607224	7.396332381	7.726054196	8.119107837	8.189296788
KMXK_0E03890	W0TDA2	KLMA_50384	7.42428123	7.234720591	7.423106868	7.431573188	7.252033659	7.305871569	7.313045531	7.258783314	7.480005885	7.161062837	6.680162679	7.002940969
KMXK_0A05460	W0T771	KLMA_10317	6.733112652	6.866862901	6.719975981	6.901881894	6.947740543	6.923907371	7.071386419	6.935576788	7.080856774	6.965738138	7.013879157	7.01666351
KMXK_0D06030	W0TC44	KLMA_40574	7.207249273	7.375208239	7.289438522	7.718543445	7.568814837	7.571096105	7.686257659	7.418657837	7.735069568	7.284053229	7.221369499	7.26095848
KMXK_0F04390	W0TGF0	KLMA_60129 KLMA_80119	7.8092924	7.495677427	7.698817118	7.111780569	6.928648911	7.253053435	7.34156181	7.348539065	7.526640061	7.505592888	7.509560553	7.361078079
KMXK_0B01630	W0T6B4	KLMA_20150	6.758955201	7.009169808	7.156547063	7.564618433	7.48621796	7.537050563	7.279409708	7.121524401	7.145582819	7.285516716	7.107918089	7.263521921
KMXK_0B04080	W0T5H0	KLMA_20394	6.875217916	7.118860471	6.946482092	7.233590669	7.297811775	7.366143886	7.233605333	7.169767478	7.198398775	7.081974809	6.932633028	6.990695723
KMXK_0G01570	W0TJX5	KLMA_80148	7.152653749	6.995193248	7.026514519	6.843500104	6.666724311	6.777124451	7.129251985	6.978239713	7.206586268	6.7136711	6.882875318	6.759162143
KMXK_0H03160	W0TGG5	KLMA_70315	6.300175878	6.457594161	6.587248378	6.898849634	7.029949865	6.877633439	6.548356816	6.637268877	6.613354301	6.840539304	6.586036488	6.778000026
KMXK_0C03710	W0TA31	KLMA_30376	6.97586926	6.819751944	6.96520064	6.723398408	6.48949662	6.488369559	6.92490074	6.952185002	7.134385312	6.910108993	6.960197209	6.864925113
KMXK_0E02560	W0TBA3	KLMA_50253	7.254550744	7.307471568	7.29084768	7.65623871	8.017106361	8.232600492	7.520248477	7.673139745	7.232866432	7.141220652	7.234916205	7.076874714
KMXK_0H04260			7.319796716	7.112055206	7.118608599	6.922592029	6.598155665	6.79529305	7.108385372	7.239305399	7.047072263	7.206530952	7.339724974	7.291679218
KMXK_0F05650	W0TCG6	KLMA_60016	6.643720418	6.511974539	6.61053841	7.095513098	6.95178065	7.164716095	6.884937126	6.87542031	6.793944594	6.761175435	6.714708114	7.055858636
KMXK_0B02660	W0T6M3	KLMA_20250	6.930684036	6.927764115	6.870897821	6.930388493	6.807620746	6.815821537	7.061069366	7.021708971	7.128948771	6.87518778	6.946689767	6.921109662
KMXK_0B07870	W0T6I3	KLMA_20774	7.60087005	7.373354262	7.556977641	7.035316837	7.39397901	7.541122618	7.445740185	7.222303802	7.2419993	6.903525461	6.753803327	6.75753251
KMXK_0A02170	W0T823	KLMA_10622	7.210269299	7.058366606	7.100641148	7.049783084	6.935822552	6.936666489	7.124169364	7.08430051	7.082836983	7.019593335	6.975377262	7.044612967
KMXK_0C04570	W0TCC0	KLMA_30459	6.729965057	7.094721841	6.931399865	6.761710485	6.905690093	6.675889543	7.14965511	7.159025531	7.063327354	6.608677435	6.471222119	6.668127262
KMXK_0C06790			6.758601608	6.779358044	6.643171913	6.998181697	7.275962909	7.204965302	6.872298467	6.902211529	6.602336667	7.005782511	7.030779193	6.973325813
KMXK_0D04670	W0TEE1	KLMA_40445	7.045940759	7.218845865	7.319359942	6.927083601	6.818739904	6.867332799	7.208498707	7.162288247	7.092349407	7.210616745	7.341348191	7.189492262
KMXK_0A03980	W0T7I3	KLMA_10437	8.58114243	8.400139908	8.450247078	8.602526535	8.651654295	8.64502161	8.541545939	8.5087288	8.502982977	8.678397869	8.674270991	8.666742418
KMXK_0D05520	W0TAW0	KLMA_40526	7.226792824	7.283598028	7.436999305	6.943521397	6.943195962	7.05060184	7.413057164	7.238413496	7.35860076	7.188978826	7.374481337	7.258058811
KMXK_0D06570	W0TC93	KLMA_40624	7.409497714	7.725322149	7.52812442	7.866205009	7.982891529	7.894300322	7.546707748	7.797252541	7.466177211	7.804213646	7.81151565	7.866507002
KMXK_0C04200	W0T9I6	KLMA_30423	6.823050164	6.807517788	6.768337051	7.030514351	7.178196848	7.101799562	6.977167877	6.855183834	6.868246136	6.885150604	6.777353078	6.610981872
KMXK_0C04080	W0TA66	KLMA_30411	6.851231315	6.821513374	6.849579297	6.858901523	6.707626123	6.937816106	7.047989829	7.083205995	6.866907036	7.121572456	7.191957194	7.190386967
KMXK_0B04740	W0T7Z9	KLMA_20463	6.807112864	6.841312985	6.912263185	6.640932486	6.57616134	6.651682669	6.875034652	6.846405237	6.698303433	6.87298108	6.905833642	6.829137792
KMXK_0C01390	W0T8R6	KLMA_30138	7.377539617	7.312109693	7.040033569	6.674167939	6.969831025	6.827915471	7.373916767	7.353010194	7.258783211	6.919658977	7.005993702	7.050484606
KMXK_0E05270	W0TBZ7	KLMA_50523	7.829583925	7.641111441	7.603544777	7.134308984	6.942895024	6.970371988	7.547100606	7.535946654	8.044058575	7.314926804	7.52960731	7.380917315
KMXK_0C02930	W0T7J1	KLMA_30297	7.067925261	7.005556245	7.07977568	6.785891104	6.630218691	6.788699734	7.076293861	7.048104363	6.924226565	6.898821165	7.075529419	6.966263625
KMXK_0H03100	W0TGF9	KLMA_70310	7.081570382	6.864197775	7.043046655	6.915271774	6.888103623	6.780853713	6.720982234	6.702066005	6.63266054	6.862132395	6.852063169	6.843156061
KMXK_0E03400	W0TC55	KLMA_50336	6.926129649	6.915501095	6.933430081	6.782095963	6.807344106	6.737642012	6.880922202	6.821823934	6.714286151	6.916575524	6.946290163	6.912893047
KMXK_0B01200	W0T6X0	KLMA_20108	7.195333374	7.036193509	7.021031182	6.926482046	7.015257563	6.936109921	6.941262872	6.876665213	6.827316634	7.129853637	7.068210264	7.082039797
KMXK_0C07160	W0TD23	KLMA_30709	7.361383416	7.498564367	7.276310227	7.184086317	7.025291604	7.141262475	7.448129959	7.401608978	7.399638764	7.291236807	7.359657514	7.330411758
KMXK_0A06820	W0T339	KLMA_10173	7.202598281	7.124234337	7.192030106	7.28562767	7.440221273	7.470379904	7.40999364	7.301239804	7.418660311	7.15543011	7.20414757	7.248580871
KMXK_0F01330	W0TED0	KLMA_60429	7.096120265	7.122360294	7.057561993	6.6991956	6.772324963	6.895267003	7.221777452	7.155274084	7.029453343	6.939803367	7.118734718	7.048469381
KMXK_0D03970	W0T9U9	KLMA_40373	6.617909708	6.752587892	6.895867811	7.097767635	7.40605735	7.153923482	6.739254544	6.945167779	6.793725843	6.978207831	6.91954959	6.90645404
KMXK_0A02520	W0T7Y5	KLMA_10587	6.623540883	6.906298498	6.497681529	6.78175998	6.743676973	6.531770806	7.127740294	7.115080082	6.909900494	6.185218287	6.041552154	6.497108146
KMXK_0A07930	W0T4D1	KLMA_10059	7.030906019	7.011656509	6.773567355	7.065276362	7.042724186	7.007062501	7.153062212	7.134209858	7.00902327	6.775402454	6.846483119	6.818836819
KMXK_0C04820	W0T8N7	KLMA_30485	7.002034239	7.201712858	7.105021643	7.26113125	7.487200325	7.494100103	7.343616508	7.188382416	7.194146938	NA	6.891728069	6.866094713
KMXK_0G03640	W0TKG9	KLMA_80358	7.210185356	7.219942011	7.036074013	7.365476925	7.36814321	7.294485002	7.296706717	7.361349317	7.500439962	7.112460166	7.110861386	7.063489944
KMXK_0E05360	W0TC09	KLMA_50533	7.220318611	7.225396828	7.426191709	7.022215499	7.031808559	7.162889953	7.137948405	7.133853311	7.129756589	7.011351449	6.993376641	6.936281158
KMXK_0E03160	W0TC29	KLMA_50311	7.323915028	7.215981203	7.119374436	6.930037394	6.77925369	6.790173265	7.115115587	7.088770551	7.335067057	7.068828842	7.130833153	7.086980849
KMXK_0F00520	W0TFI3	KLMA_60512	6.98855036	6.919869809	6.975694574	6.691038478	6.736592639	6.812501593	6.918461799	6.938177414	6.777512103	6.970305846	6.993492009	6.951893979
KMXK_0C04780	W0T8N2	KLMA_30480	7.079497825	7.092126174	7.26125463	7.040433492	6.870519791	6.781613336	7.236132065	7.167950844	7.15155106	7.2328393	7.28477786	7.276901437
KMXK_0B05880	W0T888	KLMA_20573	6.207969622	6.279990648	6.322119679	6.935210092	6.747744984	6.662864928	6.497309797	6.638110828	6.268312782	6.438202769	6.470145783	6.403753634
KMXK_0F00270	W0TGC2	KLMA_60540	7.451029414	7.612194609	7.515876844	7.439279093	7.538269499	7.513653314	7.336348941	7.584005531	7.336515338	7.637190098	7.696579537	7.636007257
KMXK_0E05880	W0TEK8	KLMA_50592	7.799417038	7.641531139	7.65419844	7.346450998	7.318295533	7.38216971	7.567496304	7.517319902	7.745599827	7.583275703	7.552123082	7.459213756
KMXK_0D05020	W0TBV3	KLMA_40479	7.841267611	7.666582969	7.538603243	7.403091539	7.185673215	7.185174348	7.583968085	7.553699216	7.691029902	7.492158986	7.523049346	7.523290606
KMXK_0G00890	W0THW1	KLMA_80080	6.94889914	6.773062187	6.713171882	6.540132052	6.432908936	6.56398973	6.533042648	6.71496347	6.55123709	6.792064164	6.886393014	6.849486005
KMXK_0C05420	W0TAM9	KLMA_30546	7.229275173	7.130720214	7.123031234	6.917625193	6.804397995	6.925832519	7.13295084	7.08225632	7.274916884	6.978981716	7.085239475	6.95308045
KMXK_0E06260	W0TCY6	KLMA_50631	6.902635575	6.978073809	7.088412675	7.24626077	7.332814775	7.332846742	7.067567209	7.193877709	6.897296279	7.268540573	7.308108176	7.345540857
KMXK_0C00800	W0TBB0	KLMA_30074	6.668037646	6.665944317	6.779493938	6.418517118	NA	6.370962783	6.505642356	6.61227711	6.561601854	6.688137649	6.696513366	6.567137653
KMXK_0H02420	W0TIW6	KLMA_70241	7.016993573	6.83481102	6.755411425	6.53202307	6.393003602	NA	6.957335566	6.691211136	6.728213865	6.361682782	6.490220316	6.468161003
KMXK_0F02930	W0TER8	KLMA_60282	NA	6.357921654	6.413047343	NA	6.683527403	6.60763992	6.424543958	6.477837799	NA	6.611615696	6.609226163	6.604565245
KMXK_0A01390	W0T5K9	KLMA_10701	7.284872009	7.436731543	7.409910311	7.121280142	6.98297145	6.848730188	7.180174711	7.177962509	7.343504889	7.279471439	7.287483011	7.23230664
KMXK_0A01400	W0T419	KLMA_10700	7.687657106	7.675089994	7.403851031	7.175943372	7.299454473	7.261551534	7.579061823	7.57993161	7.712257306	7.447931446	7.519037876	7.449043242
KMXK_0B02570	W0T5J7	KLMA_20242	6.957035504	6.92787176	7.051765281	7.073039585	7.013393992	7.073122043	6.76984781	6.717898258	6.571315058	6.958703735	6.945254282	7.205657734
KMXK_0A03270	W0T5N8	KLMA_10514	7.431409055	7.346013071	7.351370487	7.151715946	6.941137052	6.942333674	7.228315121	7.270984386	7.448232239	7.218554298	7.099387385	7.197720638
KMXK_0C01430	W0T748	KLMA_30142	6.919376856	7.034845998	7.041924002	6.902596662	6.646158301	6.82129927	7.280941663	7.145910435	7.152675948	6.929795225	7.08609952	6.956630929
KMXK_0C06080	W0TA48	KLMA_30608	6.101740205	6.790513797	6.812041118	6.794491817	7.576311427	7.626839891	7.347637874	7.186962479	7.380824945	NA	6.253244248	6.440826321
KMXK_0B06330	W0T633	KLMA_20619	7.524869737	7.437543786	7.094512318	7.926827601	7.009536171	7.057228082	7.917443257	7.950316518	7.823741847	7.273269523	6.697584034	6.700497982
KMXK_0C05490	W0T8B2	KLMA_30552	7.105046596	7.051198752	7.079195388	6.843376938	6.851545193	6.942625781	7.063583988	7.079833554	6.981921495	7.010877997	7.095887357	6.983345772
KMXK_0G04160	W0TI27	KLMA_80412	6.79224886	7.144756389	6.991915488	6.68577506	6.452245325	6.52813287	6.94835715	6.997753414	7.132837738	6.734205674	6.860924903	6.759904691
KMXK_0D02750	W0TA30	KLMA_40251	7.127494204	6.87636467	6.931082352	6.828275618	6.490052568	6.672246086	6.942664039	6.960346033	6.991827977	7.068746514	7.014618689	6.941594272
KMXK_0A01340	W0T5L5	KLMA_10706	7.136548195	7.210979556	7.237177484	6.835323737	7.031490995	6.97484303	7.173933236	7.132576539	7.100684324	7.135446465	7.181019081	7.095950475
KMXK_0B05930	W0T5Z2	KLMA_20579	6.806473569	6.971042108	6.928767276	7.114829367	7.171448827	7.284154026	7.007357887	7.03451109	6.906352833	6.966176624	7.038886963	6.959389508
KMXK_0E01620	W0TDE0	KLMA_50157	6.97846491	6.987062963	7.045314351	7.166241641	7.284442421	7.346020385	7.077789387	7.100866056	6.898356945	7.196976597	7.202977218	7.212843977
KMXK_0E03200	W0TFU0	KLMA_50315	7.342298711	7.431633841	7.44674066	7.821142772	7.904050522	7.879128095	7.413885662	7.69525224	7.529013802	7.83037878	7.533539576	7.829163748
KMXK_0G03180	W0TGV8	KLMA_80309	7.726355215	7.624271651	7.639838005	7.503551021	7.388631959	7.354642674	7.57134405	7.646612314	7.720575347	7.634294681	7.818621798	7.692827868
KMXK_0B02930	W0T7E5	KLMA_20278	7.856936952	7.67649499	7.640565196	7.499934715	7.339429175	7.411316128	7.725409039	7.646596195	7.898235995	7.769491882	7.866682684	7.754323706
KMXK_0A03250	W0T504	KLMA_10516	6.88251017	7.398967069	6.658082353	7.008276258	7.815154452	7.913198864	6.823046818	7.014090851	6.376952854	6.298578447	5.549264617	5.872333516
KMXK_0E00880	W0TCG8	KLMA_50079	5.961422796	6.308338913	6.488253849	6.969699849	6.875163621	6.931312768	6.373966972	6.593870062	6.246996422	6.387413134	6.460337428	6.552962877
KMXK_0G02240	W0TGN3	KLMA_80214	6.543934125	6.759290336	6.808352204	7.523481287	7.072721636	7.146774585	6.674470646	6.751495866	6.627849748	7.031381047	6.878633678	6.856536596
KMXK_0C01210			7.889948494	7.854093895	7.935600359	7.786141279	7.924668917	7.806794555	7.682660832	7.830116352	7.723841408	7.949201537	7.99060436	7.940466185
KMXK_0G03990	W0TIQ0	KLMA_80395	7.063736377	7.057128559	7.110940558	7.161226559	7.168534656	7.120984281	7.183647293	7.165710908	7.195026741	7.040204804	7.075782279	7.125862305
KMXK_0A01090	W0T5N9	KLMA_10731	6.884242029	6.767490897	6.67011885	6.036788896	6.06068778	NA	6.783730762	6.829054652	6.411346262	6.602648206	6.73805362	6.872463767
KMXK_0D01490	W0TDE9	KLMA_40125	7.583079268	7.471861222	7.395258729	7.460910316	7.303033416	7.313991609	7.489129247	7.347985596	7.542750096	7.291814717	6.928340101	7.197187511
KMXK_0B00330	W0T6Q3	KLMA_20023	6.507302912	6.64170749	6.746636236	7.333199786	6.973832912	7.049257854	6.703482398	6.828839934	6.611348378	7.031053332	6.984710729	6.877563589
KMXK_0B07910	W0T8U2	KLMA_20778	7.036984539	7.038096846	7.254600403	7.420971109	7.568822116	7.526252888	7.224831289	7.225065008	6.98313255	7.432318752	7.35414196	7.278857951
KMXK_0A03850	W0T4T9	KLMA_10451	6.861625986	6.71237677	6.978220542	6.641175419	6.54693533	6.438397035	6.898543447	6.896491002	7.029659319	6.990330786	7.018989929	6.799292348
KMXK_0H01820	W0TF91	KLMA_70182	7.009911278	6.895919097	7.074891297	6.719633927	6.534670485	6.516095923	6.934390576	6.766002377	6.999255739	6.879529144	6.958373522	6.803478324
KMXK_0H03340	W0TEV9	KLMA_70334	6.967943643	6.766009542	6.801887958	6.408377598	6.332810172	6.323274373	6.84057648	6.659533487	7.231922148	6.34855315	6.5395891	6.37899203
KMXK_0D06490	W0TB32	KLMA_40616	5.959807856	5.811356527	6.074283508	6.609314965	6.319894981	6.328404488	6.043442583	6.166246149	5.982919255	6.104930456	6.050971502	6.12957506
KMXK_0D00960	W0TDA4	KLMA_40080	8.295456272	8.204140652	8.357278887	7.911868386	8.072003591	8.073040375	7.959614777	8.098412561	8.046776343	8.132371729	8.065317407	8.098482543
KMXK_0A02060	W0T4C3	KLMA_10633	7.188255503	6.973802637	7.173026401	6.698514238	6.837698697	6.67341707	7.030644315	6.928984193	7.154025786	6.837664194	6.593805482	6.861456316
KMXK_0B00390	W0T505	KLMA_20027	7.305833456	7.387134306	7.554277517	7.349330969	7.1565099	7.264033987	7.391339222	7.573243432	6.901928601	7.963049507	8.053601119	7.889382087
KMXK_0D05490	W0TA84	KLMA_40523	6.586064638	6.653157205	6.510093577	6.700197962	6.796864274	6.870588142	6.676309226	6.769945523	6.691161624	6.736344834	6.815953554	6.814463462
KMXK_0C03060	W0T7K6	KLMA_30312	7.815902563	7.685226992	7.786130424	7.498508758	7.251690405	7.406037225	7.693906748	7.556698044	7.805617786	7.513896636	7.616805507	7.463611388
KMXK_0E00190	W0TCX8	KLMA_50012	7.361654865	7.782681624	7.723516727	8.110521102	8.160543992	8.152481046	7.67983423	7.887363127	7.579457568	7.812021437	7.771134772	7.867219728
KMXK_0F02600	W0THK0	KLMA_60313	7.815884473	7.759879211	7.741189322	7.406442165	7.657377796	7.49699757	7.506810288	7.692865323	7.555474527	7.800739637	7.780939178	7.719839598
KMXK_0F03880	W0TCW7	KLMA_60181	7.021891964	6.784866765	6.993829116	7.093878011	7.2052755	7.315928629	6.971437247	6.961217808	6.85763162	6.864863525	6.805260468	6.871914453
