V1	V2	V3	V4
CENPK1137D_2544	0.000130054543910429	0.00010203368360677	0.00013025433574116	8.92722474799652e-05
CENPK1137D_4550	9.00981911747196e-06	1.82826086851113e-05	1.48724088905145e-05	9.86043340365348e-06
CENPK1137D_1316	3.03805428074056e-05	3.61302308263996e-05	3.92625174916542e-05	5.41184415282805e-05
CENPK1137D_3462	8.38683362914677e-05	5.37136098925226e-05	5.82578027203391e-05	9.14894136248713e-05
CENPK1137D_3048	3.00516105278432e-05	3.39884760152217e-05	3.21001554151231e-05	5.8017986003969e-05
CENPK1137D_1877	3.64632832042636e-05	3.06177651839789e-05	2.7270189689948e-05	2.13657114203484e-05
CENPK1137D_3262	4.36126393462992e-06	3.67879551781023e-06	7.73425559444185e-06	5.67633243184493e-06
CENPK1137D_109	4.98883601079358e-05	4.6295465411221e-05	4.09872741544061e-05	3.22808527583009e-05
CENPK1137D_3153	7.10261581388713e-06	6.8386648579243e-06	2.31728932582545e-06	7.41415176241985e-06
CENPK1137D_4042	8.919595391192e-06	4.35243436315734e-06	1.36640679905752e-05	1.30083700816348e-05
CENPK1137D_4372	1.21133143757606e-05	2.06207536876224e-05	9.5382849806042e-06	1.45045331582362e-05
CENPK1137D_184	1.01739707134406e-05	1.36528080547436e-05	9.65643031391922e-06	4.43971721720143e-06
CENPK1137D_4013	2.69991284777624e-05	2.26995712238245e-05	1.9317038299609e-05	3.16010383245761e-05
CENPK1137D_2062	3.95227801567074e-05	5.30452661697122e-05	3.22381238790158e-05	3.99297072414489e-05
CENPK1137D_2468	9.46227017274906e-06	1.24915101392945e-05	9.59327366237828e-06	6.08019280597491e-06
CENPK1137D_1079	1.36710395833131e-05	7.78024015724845e-06	1.12579094338854e-05	8.99320120355256e-06
CENPK1137D_2216	4.98825062146954e-06	1.41532263656195e-05	8.15878950134379e-06	1.13733976515939e-05
CENPK1137D_711	9.49086453894782e-06	9.32144359144827e-06	1.14694369717819e-05	7.88442262288799e-06
CENPK1137D_5155	7.50395093893461e-06	1.48061134886344e-05	9.7634992151206e-06	1.51559056555407e-05
CENPK1137D_4297	2.82504736570981e-05	2.27725493814657e-05	2.92084311525881e-05	3.63719355673775e-05
CENPK1137D_3056	8.9375942395205e-07	3.10766049551848e-06	2.82773547487912e-06	2.99689370322866e-06
CENPK1137D_3807	3.13708921814595e-06	4.26347251702067e-06	3.64206895605532e-06	1.61651468647118e-06
CENPK1137D_1992	2.61745722659312e-05	1.91685712949953e-05	2.12907588762886e-05	1.84840885207676e-05
CENPK1137D_2125	3.16362372630864e-05	2.93020245351537e-05	2.46757824088342e-05	2.30290372373435e-05
CENPK1137D_4774	6.53054722752601e-05	4.67659020194606e-05	5.30329145890301e-05	4.4275521981491e-05
CENPK1137D_58	1.09778750203655e-05	2.01349563116788e-05	2.18295491970328e-05	2.09897801514393e-05
CENPK1137D_3341	2.96170733532477e-06	5.73763725928638e-06	6.94202268196708e-06	2.60530029626772e-06
CENPK1137D_3385	2.359524363886e-05	1.67701922909249e-05	1.25143013774709e-05	7.9451293054216e-06
CENPK1137D_5103	6.78270188606556e-05	6.97218057088985e-05	6.23544572445553e-05	4.25489490526263e-05
CENPK1137D_2660	2.10908248420576e-05	1.5170485029701e-05	1.55296890066595e-05	2.54958483960263e-05
CENPK1137D_398	3.61374752369082e-06	1.01228374005756e-05	7.80415192370577e-06	6.84653030068251e-06
CENPK1137D_3617	5.217878597093e-05	6.27593311255687e-05	5.58498352743505e-05	2.8910639689235e-05
CENPK1137D_5102	3.79417527658034e-05	3.93134327050273e-05	3.71338598516893e-05	2.34606372455306e-05
CENPK1137D_4464	7.42145470541363e-05	9.29224126817814e-05	7.14088949615893e-05	4.79672801009114e-05
CENPK1137D_5134	2.60574506801374e-05	3.19047122965567e-05	2.76424741017181e-05	1.66730265511377e-05
CENPK1137D_380	5.19310540281911e-06	3.71870608221214e-06	3.53677267190194e-06	2.93655561645515e-06
CENPK1137D_218	3.10396864088767e-05	3.46767642442536e-05	2.25539812726314e-05	2.06112305467902e-05
CENPK1137D_3274	0.000149361179628484	0.00015104023930179	0.000102278275780041	0.000138014975295028
CENPK1137D_1824 CENPK1137D_3085	0.00010186661747669	7.43192188888679e-05	7.59220165699458e-05	7.35761718813686e-05
CENPK1137D_3598	4.07796051920417e-05	6.27979825467361e-05	4.50739789580526e-05	3.69782925031734e-05
CENPK1137D_4646	3.43087779039464e-05	3.99456173423627e-05	3.92399155529494e-05	2.41378224555307e-05
CENPK1137D_2665	3.7761290225046e-05	2.96920142456167e-05	2.7651726192131e-05	2.1518681652481e-05
CENPK1137D_2280	5.53624865932139e-05	7.04987490161078e-05	3.31165288248703e-05	4.24377106341877e-05
CENPK1137D_3040	1.64296916715225e-05	1.10290224663637e-05	2.23704063157308e-05	7.84391746713597e-06
CENPK1137D_3703	4.09896557178288e-06	4.0093181158263e-06	3.84991644215264e-06	8.09206051129779e-06
CENPK1137D_4887	1.4230594412542e-05	2.94885786636006e-05	2.12135039108082e-05	3.22284709669898e-05
CENPK1137D_2759	5.50333721272895e-05	9.37053402425041e-05	7.38412348219393e-05	5.82154252952704e-05
CENPK1137D_3501	1.34426776533751e-05	6.77140315386848e-06	1.33098884463209e-05	1.24593660638715e-05
CENPK1137D_3422	1.24683457828502e-05	1.30147265142608e-05	1.75368166555256e-05	9.54215782998126e-06
CENPK1137D_427	1.68475581927301e-05	1.43753903271949e-05	1.62387568263302e-05	2.86001612650043e-05
CENPK1137D_1702	1.49919099125483e-05	2.34008938016652e-05	1.45631361058633e-05	1.355066255642e-05
CENPK1137D_966	3.32192254597353e-05	2.94088216978631e-05	2.29952020077278e-05	4.32452460827747e-05
CENPK1137D_2286	8.844660239547e-06	1.14201488794771e-05	1.65036458857313e-05	2.02962553103738e-05
CENPK1137D_3175	5.9701395390557e-05	8.63927810018443e-05	6.80373308780392e-05	4.28828483367749e-05
CENPK1137D_4980	4.73410455768946e-06	1.13511759155419e-05	1.07995396598468e-05	9.06753074056044e-06
CENPK1137D_3644	1.07901805474954e-05	2.07082734192608e-05	1.82229375474779e-05	1.56540625233909e-05
CENPK1137D_3400	3.03828724372472e-05	4.80093444829772e-05	3.79055754799267e-05	2.50635849700619e-05
CENPK1137D_1615	2.8510935021582e-06	2.35627312514106e-06	2.0816718080734e-06	4.32375832578987e-06
CENPK1137D_141	1.9026382649338e-05	2.80934864500279e-05	3.08171862225545e-05	2.24410170401092e-05
CENPK1137D_4279	4.12223693558064e-05	3.53587558030909e-05	3.21356536377083e-05	2.30156617913097e-05
CENPK1137D_1510	1.95738465042734e-05	3.40839713631514e-05	2.70366580965033e-05	2.25889635059625e-05
CENPK1137D_5218	1.21919733971201e-05	8.26722569785964e-06	9.29857068106723e-06	1.44148677377214e-05
CENPK1137D_4156	4.15041502984724e-05	5.72034470614901e-05	3.83761019736897e-05	3.15406912964042e-05
CENPK1137D_639	1.32475893605124e-05	1.21423719273153e-05	9.88522095006206e-06	8.22092818651767e-06
CENPK1137D_3788	1.07887846741392e-05	6.57992205331697e-06	7.27742364667297e-06	9.48768609062367e-06
CENPK1137D_182	7.53470023942253e-06	5.68482239993415e-06	1.50478779686687e-05	1.14670442963509e-05
CENPK1137D_2930	3.52307350554108e-05	3.65726411289618e-05	2.72012102742841e-05	4.68869715402077e-05
CENPK1137D_3873	9.83352496245994e-06	1.07198428214353e-05	1.23390963676414e-05	5.54727496549706e-06
CENPK1137D_3407	3.09451757242382e-05	2.20565318762895e-05	3.1488506799036e-05	2.86930634154215e-05
CENPK1137D_3176	9.72696911377264e-06	1.60607155457512e-05	1.04366133574087e-05	6.96998591360505e-06
CENPK1137D_2499	6.38791150897848e-06	4.59328020601401e-06	8.92303054324181e-06	8.74629111297668e-06
CENPK1137D_1087	4.03070993679922e-05	4.14680173930277e-05	4.61730684683239e-05	2.97676066062154e-05
CENPK1137D_1588	9.96018385070888e-06	1.00823295303311e-05	1.05843755693109e-05	1.96971451576958e-05
CENPK1137D_356	3.23110016811234e-05	2.50533661133577e-05	2.03429234125533e-05	3.74754768392276e-05
CENPK1137D_1462	1.38800182930684e-05	2.37579486969343e-05	2.37645374920886e-05	1.99624406932774e-05
CENPK1137D_10	1.56966984574423e-05	9.73604410136946e-06	1.22420110922424e-05	1.56321379838185e-05
CENPK1137D_5295	2.74225400882275e-05	1.74504144092944e-05	2.42586168142601e-05	1.52040465066815e-05
CENPK1137D_4598	1.49988408708482e-05	1.55821159592156e-05	1.80718649139308e-05	2.71721374889147e-05
CENPK1137D_735	4.36958089124036e-05	8.78652004072095e-05	5.75238357312137e-05	5.25678199042592e-05
CENPK1137D_110	5.25508407669983e-06	4.63923243839772e-06	3.61519264205587e-06	2.53655003571647e-06
CENPK1137D_3679	2.34728140787934e-05	3.23986174364347e-05	3.21042308300836e-05	3.99061680750671e-05
CENPK1137D_1097	2.6747886184381e-05	2.82956212370471e-05	1.59084057881575e-05	3.57644092091149e-05
CENPK1137D_2482	1.18698501388873e-05	2.48544463006002e-05	2.06617444451138e-05	1.33831181001185e-05
CENPK1137D_1000	1.11078274450094e-05	1.03017465853612e-05	2.0342800392081e-05	1.07857198761872e-05
CENPK1137D_5177	1.68548780808813e-05	2.22160161349553e-05	1.61281416821324e-05	2.94402934882111e-05
CENPK1137D_2875	6.90987754642929e-06	7.52126031740488e-06	1.03737179160656e-05	5.20530015845215e-06
CENPK1137D_2420	1.62078315327402e-05	2.36607995254536e-05	2.79927122858639e-05	1.98948068982776e-05
CENPK1137D_981	3.11235169079284e-05	4.40233293905019e-05	2.62625522032761e-05	2.42739651259211e-05
CENPK1137D_3388	1.51539507094812e-05	1.02320098464803e-05	1.16432986979495e-05	1.72243830339999e-05
CENPK1137D_1767	2.05885113682663e-05	1.49860920987195e-05	1.95900031265289e-05	2.34154352930456e-05
CENPK1137D_1241	2.75004670134326e-05	1.96715021408234e-05	1.98873598444462e-05	2.45757580790403e-05
CENPK1137D_2456	3.31135602652437e-05	2.64142387078833e-05	3.61604413472949e-05	2.52381820361387e-05
CENPK1137D_3452	4.55467151744847e-05	3.68851391805066e-05	3.73441708025133e-05	6.92329346110702e-05
CENPK1137D_4008	1.57988425461016e-05	1.14206986859198e-05	2.06501398285009e-05	1.84087680744143e-05
CENPK1137D_739	5.73780191291989e-06	8.56534777867815e-06	5.32131970516284e-06	1.05369959082272e-05
CENPK1137D_5095	1.19236520013316e-05	9.47736559675597e-06	1.05038811200793e-05	6.71551235261291e-06
CENPK1137D_4057	6.01566140337465e-05	5.78249298208546e-05	5.17254540249875e-05	4.45136779914547e-05
CENPK1137D_3715	9.31764352211123e-05	7.24920266844329e-05	0.0001069206998122	9.23885667152225e-05
CENPK1137D_4984	1.70290341448472e-05	1.66562364411459e-05	1.94702898089529e-05	2.56150218716269e-05
CENPK1137D_4934	6.53689335022535e-05	5.50454832097125e-05	4.80522442171233e-05	4.34645309061299e-05
CENPK1137D_4850	2.71126607185911e-05	2.08296694576737e-05	3.25796608527516e-05	3.42083267451109e-05
CENPK1137D_340	3.66996531528729e-05	2.28249474143418e-05	3.8071787225073e-05	3.76389795450182e-05
CENPK1137D_1363	2.04343326984516e-05	2.03125598183268e-05	3.57104016244506e-05	3.31665206587163e-05
CENPK1137D_4767	5.54253628418781e-06	9.8521702825429e-06	9.89065103473317e-06	6.01825878341358e-06
CENPK1137D_2855	7.28049358999473e-06	4.09638991316163e-06	8.0704475205178e-06	6.37209787374456e-06
CENPK1137D_4164	1.42908480332731e-05	1.42181641643771e-05	1.14864227617886e-05	7.66730219315168e-06
CENPK1137D_5286	3.23249298233133e-05	5.45604483402243e-05	5.12950891123902e-05	2.89954682902006e-05
CENPK1137D_489	8.65901150172025e-06	1.04455369862295e-05	1.79977278059963e-05	1.2927161220032e-05
CENPK1137D_222	1.41147617419164e-05	1.25584504433844e-05	8.18445870678474e-06	2.0403298044342e-05
CENPK1137D_4218	7.44400292594949e-06	1.21698946483157e-05	6.14453371903223e-06	7.78598881397468e-06
CENPK1137D_2310	2.17848356143583e-05	1.27846787022854e-05	2.4968197656915e-05	1.81994341232564e-05
CENPK1137D_3825	6.26711934097132e-06	1.18841121660677e-05	1.20261596139838e-05	1.09606705119098e-05
CENPK1137D_1570	1.51026311469579e-05	1.53048716540533e-05	6.43703008986995e-06	1.52994517509031e-05
CENPK1137D_2935	2.1619284247679e-05	3.85746799327177e-05	3.638565139211e-05	2.26338298420603e-05
CENPK1137D_4440	1.53250230694899e-06	2.35898287478548e-06	2.92830167809051e-06	3.30080010047634e-06
CENPK1137D_3348	4.18253003153732e-05	2.439633405805e-05	3.88557052792896e-05	4.69663308980676e-05
CENPK1137D_2285	1.61316331068872e-05	1.4486317371929e-05	1.5270727355221e-05	1.15598908592837e-05
CENPK1137D_1364	3.6371885969164e-05	3.56311969254023e-05	3.51455708855019e-05	2.51698771396066e-05
CENPK1137D_2646 CENPK1137D_4554	8.35922527955125e-05	6.60951415641267e-05	6.09549974608486e-05	6.03349620449834e-05
CENPK1137D_3764	0.000159452448506431	0.000109255068187091	0.000111966037405398	0.000109492258845986
CENPK1137D_581	2.36663404688758e-05	1.66453732236288e-05	1.78935822969375e-05	1.7124157005598e-05
CENPK1137D_2850	9.7332771138876e-06	1.09947734346239e-05	8.44757354058956e-06	1.58138389408837e-05
CENPK1137D_2672	1.04893504333442e-05	1.91928933811476e-05	1.29390494294439e-05	1.09351569814112e-05
CENPK1137D_977	5.70846164786269e-06	9.20682698457979e-06	8.80226337239272e-06	1.38034621824934e-05
CENPK1137D_28	1.98764280653441e-05	2.91095535947866e-05	2.50280048758947e-05	1.33858156776125e-05
CENPK1137D_5068	8.2714050504777e-06	3.76356297773418e-06	6.19879503858198e-06	8.64135700745452e-06
CENPK1137D_4627	1.49402757760633e-05	2.85212769117912e-05	1.06124009589748e-05	1.37527516388055e-05
CENPK1137D_2593	9.32335515335794e-06	1.53194552762065e-05	1.17536910892976e-05	1.58828777006642e-05
CENPK1137D_4916	6.40965314068347e-06	9.77503182744637e-06	1.27122612148097e-05	7.10196148887729e-06
CENPK1137D_780	3.16649690530121e-06	5.99671005100746e-06	4.02931602982147e-06	3.1675351749522e-06
CENPK1137D_720	1.12999447138761e-05	6.88258472979349e-06	1.19713531727876e-05	1.66171190258043e-05
CENPK1137D_4424	1.14318292623517e-05	2.12909568575926e-05	1.35325708182221e-05	1.04533682578097e-05
CENPK1137D_753	2.14546887154025e-06	4.92773799422606e-06	3.40326317363679e-06	4.23840813355148e-06
CENPK1137D_3071	7.87134726733601e-06	4.57017869984502e-06	8.37775888322932e-06	9.53466689217117e-06
CENPK1137D_1392	9.36932548668378e-06	2.11155717795823e-05	1.48216473831588e-05	1.03827021220673e-05
CENPK1137D_984	5.39150650864637e-06	4.50540486582871e-06	9.13889918137652e-06	8.89027578922616e-06
CENPK1137D_1846	1.67489591518176e-05	2.67037714813411e-05	1.4610561320263e-05	1.3623972218686e-05
CENPK1137D_2863	2.85635888565958e-06	2.41239579043217e-06	2.99214546467679e-06	6.4305344359606e-06
CENPK1137D_2918	2.52272184534699e-05	2.29051030904009e-05	1.93637757536278e-05	1.87676308138939e-05
CENPK1137D_5435	8.58369881544011e-06	5.20702749234602e-06	9.27086961600996e-06	8.2933084279908e-06
CENPK1137D_2869	6.9065404084533e-05	6.57508828397353e-05	6.2709712785936e-05	4.62028537684964e-05
CENPK1137D_2356	1.46951607585472e-05	9.93695805881611e-06	1.91952601892378e-05	1.49514194377557e-05
CENPK1137D_3849	2.85227208908468e-06	3.20278933356302e-06	1.54895004134938e-06	1.62367406371305e-06
CENPK1137D_5349	1.89528433704579e-06	2.1255166157952e-06	4.08202149633223e-06	4.33221937756601e-06
CENPK1137D_5	4.30577815930676e-05	3.06803253473738e-05	3.95272043774637e-05	3.02962703371039e-05
CENPK1137D_5342	2.00485537849678e-05	1.39995519870634e-05	1.74789833111834e-05	1.4715776058034e-05
CENPK1137D_2566	3.33407454993231e-05	3.43203351451695e-05	3.04829552469072e-05	5.49569064246955e-05
CENPK1137D_940	2.80763578735438e-05	2.86543647974358e-05	4.50384823678815e-05	3.37931427762359e-05
CENPK1137D_3787	1.34274796919484e-05	1.24797091596805e-05	8.55482352435261e-06	1.48220938982186e-05
CENPK1137D_3150	4.04927847693716e-06	3.90008898736699e-06	6.93228898844733e-06	6.70201383586584e-06
CENPK1137D_3382	8.89413101341958e-06	1.96556585356335e-05	2.10267063230147e-05	1.60142268866841e-05
CENPK1137D_2567	1.52205143058472e-05	1.14633522647986e-05	1.8732142768998e-05	1.69350811181149e-05
CENPK1137D_70	1.60526354660516e-05	1.15287366837115e-05	1.42621901475324e-05	2.28544069107793e-05
CENPK1137D_853	2.59886016865013e-05	1.70872347276438e-05	1.39017045669211e-05	2.44606880076531e-05
CENPK1137D_4018	9.39265716333183e-06	6.92488242911722e-06	1.00202175834733e-05	6.81371392100965e-06
CENPK1137D_2877	1.076360699195e-05	8.30202133653606e-06	5.75143010845813e-06	1.01924145993935e-05
CENPK1137D_579	2.28705335812583e-05	4.17509667782218e-05	4.805753322134e-05	3.62745991369494e-05
CENPK1137D_348	1.54750749666653e-05	1.49638093032715e-05	1.29053657029133e-05	1.16203589487863e-05
CENPK1137D_4574	8.8709427836829e-06	1.33789798467126e-05	1.62637210281948e-05	1.61961545687415e-05
CENPK1137D_4603	2.63536383950025e-06	3.17221478777463e-06	3.19227467291633e-06	1.4973627116226e-06
CENPK1137D_1865	9.92747333523525e-06	1.20054245127537e-05	1.53514937662926e-05	8.51348705571522e-06
CENPK1137D_163	1.92519580706323e-05	1.58925948627142e-05	2.36093183741775e-05	2.24757915985795e-05
CENPK1137D_1939	1.8488813997754e-05	2.0791971676819e-05	1.61699462964386e-05	1.28381205586946e-05
CENPK1137D_4658	3.17848691077101e-05	3.35067229278303e-05	3.19982130674706e-05	2.12124305326185e-05
CENPK1137D_296	4.29910265404838e-05	9.7450136488771e-05	6.55768621243257e-05	6.15747521170174e-05
CENPK1137D_2893	1.36151719039532e-05	1.07909754162145e-05	9.10608599511008e-06	7.58680558219995e-06
CENPK1137D_4014	1.48975470815466e-05	1.42339182891993e-05	9.95005434425109e-06	1.22238213537416e-05
CENPK1137D_168	4.84218185023088e-05	3.80155582304662e-05	3.99000038095467e-05	3.6366332613148e-05
CENPK1137D_4307	7.81328909843594e-06	9.45595023482564e-06	1.37837489071815e-05	1.15886030698105e-05
CENPK1137D_4502	1.16010535931656e-06	3.51870483218346e-06	2.00737505913215e-06	2.58445969011615e-06
CENPK1137D_120	1.77367472084083e-05	1.26460591816924e-05	1.87159242228885e-05	2.52418166060099e-05
CENPK1137D_1582	9.47821126716142e-06	6.91803809987978e-06	1.37026388427857e-05	8.36598995042261e-06
CENPK1137D_3775	5.98812781101516e-06	1.48129854243118e-05	1.16793467779696e-05	1.21930202211916e-05
CENPK1137D_369	0.00017007185506907	0.00014589620803734	0.000113463690961451	0.000159949997973866
CENPK1137D_1044	2.72972352533106e-05	1.95423564025236e-05	1.65070849809251e-05	2.06472973473361e-05
CENPK1137D_2547	6.28170686039026e-06	5.68986408059632e-06	8.44819059584722e-06	5.91654710658529e-06
CENPK1137D_1174	2.23893010595283e-05	1.67212119127478e-05	1.37456572358282e-05	1.96097936678399e-05
CENPK1137D_3976	1.4107250078879e-05	1.11704173821924e-05	8.68440201187041e-06	1.3938263964653e-05
CENPK1137D_1509	3.23044148121602e-05	2.2349860656723e-05	2.01710393263776e-05	3.09010576238347e-05
CENPK1137D_2198	1.09848625655443e-05	2.15907683315708e-05	1.15454886009068e-05	1.66460136940838e-05
CENPK1137D_3559	2.37759227404018e-05	4.93981925204775e-05	5.1125172615243e-05	4.41870493041476e-05
CENPK1137D_2175	1.04300038436668e-05	7.48366385647372e-06	1.34888304713679e-05	1.53691794627738e-05
CENPK1137D_4838	3.91749734727173e-06	6.44783611467553e-06	6.17678450150635e-06	3.21519564586501e-06
CENPK1137D_1528	2.40609392369954e-05	1.63788977350395e-05	2.32818557481894e-05	1.33908371219948e-05
CENPK1137D_1086	4.68412661645712e-05	2.89672772150794e-05	5.12875662858664e-05	2.98741443314451e-05
CENPK1137D_3937	2.47649816439519e-05	2.40987357541232e-05	3.55750525783893e-05	3.32033634974898e-05
CENPK1137D_333	1.73477771825991e-05	1.4145555143773e-05	2.15879985624197e-05	1.77128261817719e-05
CENPK1137D_3556	1.56317688450195e-05	2.06057731679414e-05	2.2855728706243e-05	1.53560412849683e-05
CENPK1137D_4302	6.57982671875154e-06	8.94121498379421e-06	1.04898722160134e-05	1.64932371742011e-05
CENPK1137D_4486	4.31424347206558e-06	5.8304272967822e-06	3.67830290849711e-06	8.59151384237596e-06
CENPK1137D_4385	1.70759787042727e-05	1.89806471784711e-05	1.59008593512721e-05	1.20304786775256e-05
CENPK1137D_4634	9.28935374030999e-06	1.08049317071839e-05	1.2042303153664e-05	8.26274111646889e-06
CENPK1137D_4827	6.61516540201754e-05	8.58798161587431e-05	6.5536877848642e-05	5.67376045553136e-05
CENPK1137D_757	0.000131620751329092	0.000104410860523683	9.09862929733711e-05	9.55993394910514e-05
CENPK1137D_4031	2.90327453670773e-05	3.19663762853957e-05	3.17604618878912e-05	2.16043041278128e-05
CENPK1137D_5144	4.0526561769766e-06	5.99985093840561e-06	5.73504868713706e-06	3.95960595321564e-06
CENPK1137D_1987	1.77483133468789e-05	3.23562101425347e-05	2.86552606876465e-05	3.16715785708698e-05
CENPK1137D_1189	3.5960741493282e-05	2.88336628140946e-05	3.24456520271376e-05	2.46650661813536e-05
CENPK1137D_1721	6.68012889643875e-05	4.66464166826052e-05	5.0833377588513e-05	6.10945845950471e-05
CENPK1137D_5242	1.61857433075123e-05	2.37964031871901e-05	1.60500777075616e-05	1.46980101853153e-05
CENPK1137D_4116	1.24185492836105e-05	1.06617522890671e-05	1.12930776558451e-05	8.42879672251392e-06
CENPK1137D_3723	9.15321820405076e-06	1.56320907370854e-05	1.55519402531253e-05	1.21198026281685e-05
CENPK1137D_1075	2.80604164322001e-05	3.04792205105598e-05	1.78913556577691e-05	3.10603762005199e-05
CENPK1137D_4054	2.50299704830422e-05	3.21997760453841e-05	1.71931564125879e-05	2.40291715578604e-05
CENPK1137D_1736	1.21237980025919e-05	8.41476807085673e-06	8.21879815160436e-06	1.20666689431672e-05
CENPK1137D_1365	9.71584538058841e-06	1.5057407343984e-05	9.22411778372874e-06	1.48484572392482e-05
CENPK1137D_3186	2.0549821699418e-05	1.30662229920234e-05	2.03134341192881e-05	1.51802485834915e-05
CENPK1137D_863	1.62343840238789e-05	9.63687947843592e-06	1.27283326109644e-05	1.44257873971382e-05
CENPK1137D_3628	4.13955381424944e-05	2.96055448814252e-05	2.81848043391711e-05	4.5781535474314e-05
CENPK1137D_1353	9.28918711083626e-06	1.38729275273067e-05	1.10525168860854e-05	6.90714810393556e-06
CENPK1137D_4711	1.04576526036749e-05	9.35915960874036e-06	1.12209753203465e-05	6.01343148880497e-06
CENPK1137D_3594	9.37669720065577e-06	6.05548373119248e-06	9.8713318753587e-06	6.26715034269897e-06
CENPK1137D_1166	1.1167478862916e-05	1.2019217708882e-05	1.38661668187968e-05	2.27191784203227e-05
CENPK1137D_2504	4.67994158306128e-06	9.27691069810595e-06	1.13661935002257e-05	1.03637943959797e-05
CENPK1137D_2949	4.54203725712707e-06	2.41163861729679e-06	4.41470849880928e-06	3.97213346325748e-06
CENPK1137D_1377	2.43017367294726e-05	1.54454207414451e-05	3.3567591091243e-05	2.34570484255304e-05
CENPK1137D_4299	5.109900880445e-06	5.74508553491578e-06	1.09616223628647e-05	5.72613704692058e-06
CENPK1137D_1421	2.33456085004664e-05	1.93765473152982e-05	2.0996208104851e-05	1.70622240487858e-05
CENPK1137D_2194	2.42383876409771e-05	2.03954673130001e-05	2.19696551659887e-05	1.76812087227272e-05
CENPK1137D_1914	3.49249625048784e-05	3.01985923249066e-05	3.26023023376938e-05	2.25607009334763e-05
CENPK1137D_5251	9.53363940322669e-06	1.23305817380575e-05	7.87170896436164e-06	5.87572668484415e-06
CENPK1137D_4867	2.05943577685236e-05	1.4927579265708e-05	1.68145800318784e-05	1.83090766319005e-05
CENPK1137D_790	1.02019211824336e-05	6.5379261163699e-06	1.1598424495716e-05	1.22870566233445e-05
CENPK1137D_4388	3.77918252564191e-06	8.59827103864317e-06	6.06147791161866e-06	4.22155256565392e-06
CENPK1137D_2568	3.07143339547619e-05	1.66902679697492e-05	1.95810948032251e-05	2.38722017540973e-05
CENPK1137D_2874	6.33570434056553e-06	1.2094982759155e-05	5.59874419098066e-06	8.17189635134347e-06
CENPK1137D_2477	4.20381997859572e-06	6.48653660317031e-06	5.56229737772065e-06	9.73012776849937e-06
CENPK1137D_3373	1.62214162980275e-05	2.66272031488125e-05	1.3526431581924e-05	2.03158550694488e-05
CENPK1137D_5053	2.65541792116097e-06	4.66779297863696e-06	5.68999529770001e-06	5.28613315662037e-06
CENPK1137D_4902	6.34255240862252e-06	8.06673412459677e-06	9.68821080887606e-06	1.12770207301965e-05
CENPK1137D_2928	1.61517528169067e-05	2.10467211182028e-05	1.38356086755687e-05	2.39125250939873e-05
CENPK1137D_1840	1.32959303952874e-05	1.64124490093699e-05	1.25288937217109e-05	1.03702751979235e-05
CENPK1137D_4149	1.48316299188359e-05	1.48824391887702e-05	1.93240576473946e-05	1.22917430820074e-05
CENPK1137D_903	6.06756062587105e-06	7.10600308218253e-06	4.94942947374095e-06	4.00652337131703e-06
CENPK1137D_156	5.16852597624757e-06	5.22243279979713e-06	7.57047773346987e-06	5.25471085197492e-06
CENPK1137D_5243	3.84560700440544e-06	5.76550900047442e-06	4.19125773537162e-06	3.15301832832884e-06
CENPK1137D_3429	9.39888756414288e-06	1.07786709476391e-05	1.81914814075501e-05	1.05815731772577e-05
CENPK1137D_608	9.49949071590363e-06	1.10394213466379e-05	1.83136585467302e-05	1.06565824216922e-05
CENPK1137D_341	1.03153234518201e-05	7.37536140162575e-06	1.1188906474099e-05	1.02232035874886e-05
CENPK1137D_3016	9.7026883782759e-06	1.5329226768528e-05	8.47529599504028e-06	6.58553498577726e-06
CENPK1137D_4172	2.63152869052835e-05	1.90600742008631e-05	2.20432473872775e-05	2.56431886431285e-05
CENPK1137D_4313	7.92315601195456e-06	1.58279534245487e-05	1.02608357047468e-05	1.62462613246618e-05
CENPK1137D_4112	7.00182539800428e-06	5.83859453158312e-06	7.61511589658066e-06	3.96209482708685e-06
CENPK1137D_576	4.4782319313004e-06	4.98377679556279e-06	7.3079570198435e-06	7.69775609496195e-06
CENPK1137D_1257	8.09328698584172e-06	1.26361650244158e-05	8.03664417430408e-06	9.63037504581817e-06
CENPK1137D_1452	7.92701074131321e-06	6.54234143335736e-06	1.01013265586255e-05	5.68364992453762e-06
CENPK1137D_1720	1.97519832506507e-06	3.59851632754583e-06	2.942659196272e-06	4.41807928098449e-06
CENPK1137D_207	0.000102558882151608	0.000101122349220353	0.000114519954004713	7.79751401092171e-05
CENPK1137D_140	5.8133528130225e-06	5.63424092692791e-06	3.8215992300859e-06	5.06164692007756e-06
CENPK1137D_4310	1.14801568505145e-05	1.10167365658024e-05	1.33184880406749e-05	8.41718064105781e-06
CENPK1137D_5205	1.06966249396915e-05	8.84782507934257e-06	1.44177144540594e-05	1.07409353168507e-05
CENPK1137D_2699	2.63112429066425e-05	1.71209000457456e-05	2.82040771101819e-05	3.2085008827515e-05
CENPK1137D_1303	1.49323318544577e-05	1.80772300633675e-05	1.15987181015245e-05	1.19671768306506e-05
CENPK1137D_123	1.0611864044691e-05	8.54315255892504e-06	6.87055958007898e-06	1.04357953440524e-05
CENPK1137D_4683	1.92768388241211e-05	3.72260841148954e-05	2.09418045590436e-05	2.46299008468069e-05
