,Ref_1,Ref_2,Ref_3,HiT_1,HiT_2,HiT_3,LpH_1,LpH_2,LpH_3,Osm_1,Osm_2,Osm_3
KMXK0A01280,0.774781479375,0.4635145185,0.681661418125,0.79667793925,0.702884731125,0.699335559,0.39883355975,0.41902295625,0.505335719625,0.594988471125,0.49459775275,0.611243255
KMXK0F00380,0.8548833215,0.834781986875,0.661733249,0.529224820875,0.584240583,0.6520963265,0.79669068,0.88044054875,0.740373970125,1.14834970875,1.36025085375,1.242184207875
KMXK0B02970,0.468896436875,0.60707291825,0.64506228,1.079365945125,1.146713096375,1.19446396625,0.408692861375,0.549517913375,0.388005339625,0.624726166875,0.614057238875,0.687368188375
KMXK0E02480,1.209064321,1.11583748475,1.2750185175,1.021981528625,1.061158682625,1.148007924625,0.758979112,0.93940146775,1.06723954375,1.35656046875,1.22337572925,1.194496122125
KMXK0C02640,1.0567517425,1.176091139375,0.96759789125,0.92534011225,0.710798060875,0.78815171125,0.856548409625,0.97113152525,0.77385371025,1.329105175,1.16507151575,1.19405533675
KMXK0F01480,0.754502787875,0.646390579125,0.6580859695,0.66030359525,0.68187641375,0.770352587875,0.674904217375,0.681745036625,0.4936913185,0.897088474625,0.943807732375,0.891729541625
KMXK0B02340,0.541207215375,1.026833881875,1.165041443375,0.51011981175,0.7645603435,0.705453429,0.69585304725,0.716160687375,0.863679592875,0.869686424875,1.098738625,1.14363195175
KMXK0E03200,0.36894582475,0.604531763625,0.872234770375,1.1681049545,1.30390455875,1.10435953575,0.7398665435,1.024790721625,0.61156814875,1.050013335,0.870306627,1.24129588075
KMXK0B02720,0.3692067,0.262800370875,0.360852478375,0.218015166,0.320405228875,0.521314029,0.47227998625,0.267076908875,0.348463418,0.181786311375,0.212794020375,0.14553200575
KMXK0A03690,0.6200604745,0.506901866,0.50895793825,0.467879650125,0.49939745525,0.438116351,0.760175235,0.727026433375,0.579336668875,0.648459658,0.909041210875,0.880623622
KMXK0B05840,1.0119048725,0.677968165,0.758713002125,1.068669325875,1.157036678375,1.50667524,1.006600519125,0.83502481525,1.07797426075,1.141188902125,1.092563197,1.0536476105
KMXK0H02200,0.126508760875,0.146034797875,0.171342995625,0.04873499225,0.0440210402125,0.0699122506125,0.13555725025,0.1218693421625,0.076030070175,0.105331448075,0.147966444375,0.1176637234875
KMXK0C06330,0.695050397,1.233698913625,1.09355799275,0.9348148935,0.79673471775,0.566421349625,1.2707431825,0.8363765655,1.203725152375,0.873214307625,0.637189234375,1.033138160375
KMXK0D05050,1.2900505325,1.2018053845,1.25535268875,1.255335195,0.9915734355,1.0099423225,1.1564742745,1.2675383625,1.1494632935,1.20342425425,1.4191682675,1.36861946125
KMXK0H00850,1.598913875,1.7026488575,2.6772765625,3.7783582,2.63527385625,3.90472748,2.18065980875,2.4684507275,2.00847344875,2.37376673125,0.797803595125,1.64307236125
KMXK0E05050,1.194636232625,1.86025669125,2.61695947125,3.0636256625,2.54428072125,3.127010555,1.92196622125,1.68938057625,2.3761645875,2.28130629125,1.4031003025,1.9535340375
KMXK0H03120,0.107777905975,0.35785859525,0.481596296375,0.17201583075,0.134021686,0.153335699375,0.268429154875,0.223620475875,0.30503910525,0.4119301355,0.559781782875,0.535910745
KMXK0F03040,0.413745896625,0.585943798625,0.76256725475,0.658691969125,0.659757323625,0.745363457875,0.718221992125,0.590495377,0.491105456375,1.045321690625,1.25812451375,0.90148642675
KMXK0E01760,1.4192364225,1.207491390875,1.07032749,1.16275269875,1.28542732625,1.35273835,1.013515008875,1.13525253175,1.24838038425,1.26435478125,1.123872773375,1.26531227
KMXK0C06930,0.679919988875,0.65521862775,0.750975987375,0.320385148875,0.450483631,0.419311517,0.537101728625,0.631974113,0.40159336025,0.738412775625,0.434040961875,0.6950518415
KMXK0B03340,1.82507063125,2.20785258875,1.73303141625,1.219625076125,1.90337066,1.34320394,1.40658974875,1.69140397125,1.5250403875,2.0471926375,2.02105882375,2.31630622
KMXK0E04750,1.04233270775,0.914409506625,1.49991097625,0.915791789625,1.60135940625,1.36564501875,0.8291573265,0.986834118125,1.0728379765,1.4748186975,1.31095211875,1.11420743625
KMXK0F00260,0.257383184375,0.139140426875,0.2011164385,0.243222824375,0.1545239605,0.244922166875,0.2089629435,0.18367541225,0.25834499125,0.196550515,0.239263956125,0.274042081
KMXK0F00940,0.1146863744,0.0834267610125,0.1064994643875,0.0528404887875,0.0551346411875,0.070727906825,0.081268922075,0.0681961099,0.0644852063625,0.0803813703875,0.1023278479625,0.1106728109875
KMXK0F04010,1.39198099125,0.812711276,0.878258459875,1.113822819375,0.78537771,0.590567055,0.971716794375,0.8244544855,0.60720669575,0.860767126125,0.661924576,0.5464567675
KMXK0H03500,0.57472058425,0.832594345375,0.927881536875,0.8071766585,0.501052338625,0.560135015375,1.183310034625,0.896424260375,0.66368375575,1.200103165125,1.12831808275,1.31146434375
KMXK0A00550,1.237498415625,1.13439516875,1.32425032375,1.240846421125,1.25078807625,1.27084951625,1.05926463025,0.952305269,0.8722815065,1.35772982625,1.34289244875,1.38916057875
KMXK0C00130,0.014122151275,0.16034228125,0.227224977375,0.328845575375,0.1018243538,0.1037106488375,0.1554296175,0.1207099221875,0.31667254075,0.482567538375,0.435266095125,0.528695539875
KMXK0C01560,0.286731801125,0.184863382625,0.23044421275,0.1158078337875,0.14402440125,0.185394403875,0.16745933875,0.16246915475,0.183065501125,0.210897856375,0.246513825125,0.177586441875
KMXK0A05810,0.56181129625,0.457908885125,0.56019147125,0.346379418375,0.335350906875,0.41173544125,0.43116524125,0.415847113875,0.42625542125,0.39973370875,0.55242886825,0.5382837605
KMXK0F05000,0.544889365875,0.268788852875,0.380161675375,0.40913169725,0.49351585825,0.7146602435,0.484813101,0.324674631625,0.25020852275,0.330622942125,0.403268203,0.238081279
KMXK0A01630,0.565287642625,0.540396474625,0.632055215125,0.697347305625,0.335350906875,0.472034717125,0.48191755625,0.4555860965,0.62354807625,0.481400909875,0.404026637375,0.43203675875
KMXK0F01710,0.252161139,0.419114762,0.5454502535,0.488768034125,0.446165970375,0.500586219875,0.448891381375,0.394040983,0.356186013375,0.487404930375,0.51817065725,0.535426736625
KMXK0B07940,0.0564870024,0.320683979875,0.519984063375,0.251748488875,0.195012094,0.155730066625,0.316580173625,0.3863659295,0.34407788275,0.264316250375,0.334833500125,0.3209021685
KMXK0A00300,0.301664933125,0.2520651155,0.31196720225,0.243420675375,0.29784733825,0.14379532625,0.274017413875,0.319041114125,0.22887811975,0.35327356675,0.4033760155,0.298393946875
KMXK0C01210,0.623315094125,0.4508606025,0.491066598875,0.5266779685,0.26770407275,0.33185400175,0.3945980415,0.49809926075,0.73321500975,0.42561312325,0.62327867,0.508588844625
KMXK0B02780,0.0889232027625,0.3002770055,0.43839217825,0.1768252785,0.13776884275,0.231424196875,0.216030825625,0.176788995625,0.1067077569,0.284338733625,0.341226746125,0.42248509575
KMXK0A06750,0.4893406345,0.48473103025,0.44240052325,0.637003259875,0.507314231875,0.309540120125,0.51532042325,0.381403941375,0.467276387875,0.602592320625,0.548849052,0.43427070925
KMXK0G01720,1.27902479,0.802240992,1.044063803375,0.667151902375,0.78937353975,1.025244708125,0.665253466,0.561289352625,0.479292375375,0.69428107625,0.844707431125,0.702092572375
KMXK0E03090,0.06871216195,0.09458815075,0.125319397625,0.0746197794875,0.026286211825,0.0708762743625,0.0971398423375,0.0684065048625,0.1156537452,0.0544549099625,0.0484044443625,0.0214853316
KMXK0H01460,2.06465757875,1.4875387225,1.935933655,1.904230375,1.93056836125,1.36986904,1.13505181475,1.760004495,1.790466925,2.5398893275,1.93513156125,2.24923811875
KMXK0E03480,0.150161592875,0.1512126835,0.14761927825,0.38356489675,0.21796018775,0.266172376375,0.1645123665,0.201126645625,0.34260614575,0.27145381375,0.275522397,0.229005003875
KMXK0B07570,0.6369110915,0.69933280925,0.771342498,0.69235356775,0.643750964875,0.85669765225,0.97496260075,0.806537906875,0.7736126295,1.201460346375,1.041737560125,1.090212642875
KMXK0H03540,1.09414665875,1.069478805625,1.056182632375,1.08789336975,1.5415624925,0.87793916275,0.758892172375,0.915268266625,0.5896669335,1.62779670625,1.2402118255,1.32891915375
KMXK0G00370,0.532786305625,0.3998795305,0.54562359125,0.599139120125,0.380644168375,0.30144323025,0.3476588155,0.18281910775,0.36775295725,0.248129449625,0.24041026525,0.355298221625
KMXK0H00360,0.878652540875,0.8848028715,1.088689266875,0.72238728375,1.190416293375,0.8306020225,0.760613893875,0.98458908875,0.74528968375,1.06007402675,0.914643134,0.887386287875
KMXK0E05560,0.82282377225,0.9846570325,0.961257727625,0.66395625175,0.755133419875,1.39113465625,0.708400136625,0.8152879955,0.86658478525,0.831151905875,0.777712571875,0.85676660425
KMXK0C07190,0.707945636,0.8848028715,0.933149975875,0.709860956375,0.670380515,1.53871235125,0.6984709945,0.58611586675,0.784073767875,0.82906049875,0.55414859,0.709943206625
KMXK0H00920,0.58812578325,0.40967476275,0.452199644875,0.384864625125,0.31770984975,0.3327535525,0.41964719575,0.3772732745,0.420832017125,0.400514823125,0.367649715375,0.316842234875
KMXK0F01020,0.103726425325,0.08162201415,0.09162558445,0.0845702793875,0.0961838135,0.099988713475,0.0782831494625,0.066538841275,0.0587271752625,0.0592923927625,0.08594265635,0.0852472024
KMXK0A05230,0.102748078675,0.0634514370625,0.0520321975125,0.0593910114,0.0617719106125,0.0274674369625,0.0826739639125,0.0560770463125,0.0463693920125,0.04799440145,0.0695665355875,0.03513775445
KMXK0A05140,0.607231434125,0.459489796875,0.400630104125,0.443004860625,0.46361537375,0.569215339875,0.5249521405,0.324674631625,0.553940975125,0.599447789375,0.267779756625,0.393267888125
KMXK0A05270,0.755263467,0.40106269325,0.27675416725,0.235179814875,0.15367565125,0.194763455125,0.548933845125,0.458020162375,0.5426829555,0.438434234375,0.38971996325,0.362164942375
KMXK0D03970,0.0347266627125,0.27052324225,0.215906229375,0.244925893625,0.4402262305,0.28574628,0.2902324185,0.403649579625,0.16782966075,0.32274993325,0.396476201125,0.43677777725
KMXK0A00760,0.367672924,0.29783191075,0.326170452,0.455162029625,0.181115453875,0.20461590375,0.435328456125,0.200405761125,0.333885997875,0.219255364625,0.194893979375,0.28100422925
KMXK0H00420,0.280881208375,0.457856887,0.7206258045,0.8269729805,0.172003118125,0.268895060125,0.61709545875,0.440614960875,0.594110341,0.476599456375,0.34969699275,0.466707895375
KMXK0C05990,0.675748199,0.43343112075,0.515855859,0.356309981,0.202472621875,0.403193680625,1.5088457525,1.146084137375,1.5833834675,0.74005944275,0.590446560125,0.724699914
KMXK0C00180,0.08374378725,0.2686389975,0.192124763625,0.19789310125,0.247877496625,0.165383019125,0.2824086585,0.45395367025,0.584462505625,0.2607726945,0.0616189300625,0.2899586675
KMXK0F02600,1.82507063125,1.843013295,2.13212513625,1.11110976375,1.67492952125,1.230757729375,1.34455037,1.6746068125,1.31543261375,2.67664047125,2.1973177875,1.52526321875
KMXK0D05020,0.634971953125,0.4885543385,0.499153543375,0.496966394125,0.2849250665,0.263499701,0.4499530695,0.40451900925,0.543410218625,0.467036524125,0.474737197,0.457343436625
KMXK0E02060,0.561375614375,0.679979069375,0.43978343725,0.40786283125,0.5151935345,0.61731672,0.41357182425,0.6147096335,0.57993273475,0.616975330875,0.63900163025,0.413177143625
KMXK0B02830,1.022799577875,0.634237553,0.699544439875,0.570129828625,0.520436097375,0.645148203375,0.4775425005,0.56691779025,0.673497092625,0.904776593875,0.73548808,0.88599845075
KMXK0C06300,0.70861803425,0.428965892625,0.380237897,0.130124563125,0.1007984740875,0.1002894985375,0.3298831535,0.44005707875,0.59798375825,0.454095825375,0.53863157925,0.37325042025
KMXK0D01320,0.14936832525,0.300457356625,0.268286838625,0.29308961775,0.27472962575,0.448324724375,0.222534597,0.252847177125,0.19189692825,0.369033224,0.4002892035,0.3391446845
KMXK0D04270,2.17272032875,1.6382889425,0.899514189,0.93499257375,1.33892797375,1.688827805,1.226189967375,1.2761214225,1.0491516655,1.52425754875,1.500352565,1.76120047375
KMXK0B01850,0.267388201875,0.413980073875,0.29897010775,0.182540413625,0.258662717125,0.2922252325,0.306015344375,0.4486178205,0.302530647375,0.423988446625,0.628310252125,0.602168308625
KMXK0E01660,0.145002903125,0.0798226092375,0.276230298375,0.14853205825,0.180310921625,0.23778194875,0.2406855005,0.223859788375,0.16819115275,0.3144177015,0.437482726,0.42248509575
KMXK0F04890,0.141872870875,0.131405878375,0.0857395331,0.1181235809,0.134344790625,0.151776561,0.1033766266375,0.1216368304875,0.151226551875,0.140150940375,0.161856947125,0.157546888875
KMXK0F05420,0.0721873785,0.036936731225,0.0535568285875,0.0318006349,0.0338846036625,0.032213468225,0.0466192994875,0.043402987975,0.0477280933375,0.0306682467,0.0412243505875,0.0333543592
KMXK0A01390,0.81755517375,1.1812104995,1.18227148875,0.87013952225,0.989630614125,0.727192106875,0.632322322125,0.9269831305,0.736654186375,0.957421962375,1.192294760625,1.12282470675
KMXK0D01490,0.737583779,0.7448351245,0.7302734925,0.810379829875,0.95763756075,0.58430697775,0.6118804305,0.5500957375,0.821637700875,0.579228581625,0.322557168625,0.51871364875
KMXK0B03540,0.824140005875,0.983829873875,1.001630681625,1.098961715125,1.090212356875,0.57016231475,0.97361128925,1.070660019,0.944964435375,1.32434186875,0.892501829,1.06022355
KMXK0C03590,0.1204039026125,0.236862016875,0.34086984,0.526820416375,0.480901625875,0.3655836165,0.59096666275,0.71490187975,0.397574785125,0.694215102125,0.232070025375,0.5194151825
KMXK0B05750,1.00358227325,1.10572750225,0.96628853925,1.32544354375,1.151793008625,1.145977102375,1.151981636,1.34419948875,1.12703417325,1.49706343125,1.678196535,1.5737995275
KMXK0D00970,0.24339408925,0.261897213125,0.229707888375,0.188426799625,0.1136283267625,0.08905888345,0.2151479895,0.200736158,0.226803724,0.266558008375,0.286753983875,0.252058397875
KMXK0D02010,0.751777508,0.55618719375,1.118724754,1.28695027875,0.967897382,1.5131285275,0.862942587375,0.808182596,0.62818996825,1.32943223125,0.577960781875,1.38491327125
KMXK0F04370,0.50561721725,0.67746546325,0.342474700375,0.73272044475,0.713096214,0.417070063,0.65130167675,0.64027688875,0.68894590625,0.506680001,0.219839237375,0.3555806935
KMXK0F00780,0.140078147625,0.107598646475,0.100355644125,0.166507356625,0.1493794995,0.221337996875,0.1314976325,0.1134837752125,0.0857698280125,0.164042622875,0.151161201,0.148971567875
KMXK0E01990,1.27720391125,1.28614399375,1.08300811675,1.066965375375,2.18995167375,1.817078865,1.2911313875,1.55717983375,1.00322221475,1.25862905125,1.118783227,1.34773116375
KMXK0B01820,1.48091091,1.54890837375,1.34344906625,0.551949151125,0.888088508125,0.795583384625,1.1143442515,1.13266007225,0.734207536,1.028971826,1.39211997875,1.109729955375
KMXK0F04540,1.52931299125,1.50454326125,1.34344906625,0.551949151125,0.888088508125,0.624575290375,1.16251453325,1.13266007225,0.679230073875,1.028971826,1.39211997875,1.109729955375
KMXK0G03710,0.89184887925,0.646747804375,0.712526742,0.8055201475,0.872127919625,0.9852899825,0.501734002,0.60332793125,0.757396373875,0.55794806275,0.749995484625,0.98950735925
KMXK0H04420,0.35235519825,0.30783740525,0.212423858375,0.31313782975,0.3418722805,0.307420354375,0.3316582615,0.148489358125,0.294430198375,0.0923043224,0.0820484221125,0.1074143850375
KMXK0H00790,0.4545335165,0.23442154725,0.367414127875,0.515285346,0.408880940875,0.42824163525,0.288890474875,0.376313225875,0.218216895625,0.24546096675,0.355788770375,0.345186078
KMXK0E01440,0.321838879875,0.19757237275,0.23433664225,0.333257041125,0.1502502115,0.154126298875,0.2112385915,0.236611341375,0.221489526375,0.25775179975,0.30254239575,0.20802433625
KMXK0D04150,1.56636764875,1.26974862875,0.76743570575,0.76407302,1.229396706375,0.934593001625,1.128071592625,1.5801690575,1.016376541625,1.143269717125,1.7912674225,1.39486084625
KMXK0E05330,0.653695644,0.46772911625,0.608718633125,0.424826829375,0.48316577425,0.3347483455,0.288154191375,0.43244257525,0.593624953375,0.63566129975,0.823530390875,0.72388794075
KMXK0A00700,0.902480961125,0.91223489,1.010629680375,0.73581121475,1.12469059625,0.945441163125,0.643950011,0.854428722125,0.51096099575,1.01308374975,0.823530390875,0.907241778125
KMXK0A08010,0.212943912875,0.157542193125,0.237701442125,0.26772753425,0.496522423125,0.606351805125,0.224249407375,0.238154616625,0.131413938375,0.15292903325,0.1923140845,0.1700450225
KMXK0A04870,0.418835951875,0.39113653675,0.355152948875,0.440553714,0.55405650375,0.4898222415,0.303435896625,0.364877307625,0.3289886035,0.45133122275,0.435991942,0.404178372375
KMXK0B00530,0.327966256875,0.212087564875,0.166083933375,0.5583190405,0.22092330525,0.329814501,0.230180497875,0.158113596875,0.39607178575,0.0159299377,0.0462135979,0.0220687958125
KMXK0B07950,1.274662635,1.48309942375,1.206732486375,1.496905715,1.8998747625,1.34393298875,1.3423362825,1.148821622875,1.247448813,1.78532083375,1.39114225,1.3915305025
KMXK0B03200,0.331503430625,0.278792600875,0.245055273375,0.144087681375,0.04734235005,0.099988713475,0.24155221625,0.245522467875,0.3125418815,0.189870858,0.249091252125,0.240551992625
KMXK0B02930,0.351151777875,0.277602466,0.2668210215,0.25652561475,0.25087708725,0.297157470125,0.311180334375,0.359364020125,0.384032131625,0.31420288125,0.3508920315,0.418934764
KMXK0E00220,0.16646820575,0.303594781375,0.242300823875,0.3464391625,0.25790942475,0.340113649625,0.29739426075,0.246703218375,0.1733099695,0.267504080875,0.215901861375,0.2378481605
KMXK0D00960,0.599113052125,0.610663524625,0.762901195,0.46192874475,0.646346601125,0.739492324875,0.492849318,0.644063884,0.53435276,0.488557708,0.6516145555,0.53669309225
KMXK0H04430,0.545009919,0.44883708125,0.468835340625,0.0948082271375,0.070132998825,0.050268870875,0.3121245535,0.1010017646,0.269152499625,0.04137822985,0.102185856975,0.152426216375
KMXK0F00350,0.70700469625,0.68780068875,0.657415841125,0.389324085125,0.83509481125,0.454210485375,0.592615798375,0.55966143975,0.6154316715,0.593364305625,0.955219679875,0.67789981425
KMXK0F01890,0.32843953725,0.261823394375,0.25764693,0.302919258625,0.46080723975,0.48493727525,0.25682009125,0.242070846125,0.2386659155,0.179373889125,0.229575990875,0.252912257375
KMXK0G04170,0.625973960375,0.5234190055,0.350047337,0.300446497375,0.4626758585,0.39938310975,0.35602325375,0.49210516575,0.48723708125,0.51222131375,0.584866268,0.3004813095
KMXK0C07020,0.24805742,0.190541087875,0.237701442125,0.208421398,0.1453666995,0.136368063625,0.17792162775,0.209349285125,0.18477166,0.168427174625,0.149713291375,0.24341970775
KMXK0A06050,0.1129981979125,0.0709600098625,0.0847245668,0.0559168309875,0.027567172375,0.0507852623875,0.0832470625,0.05956971005,0.085733581325,0.069997655,0.0891798704375,0.0579128632375
KMXK0B04770,0.253742945125,0.09873479865,0.166246103625,0.159395434125,0.08311708825,0.1169943197625,0.1498595885,0.122330297425,0.141308710375,0.14374476475,0.134502622,0.1047372597625
KMXK0B04170,1.231791741875,0.860790327125,1.01717891225,0.89188289725,0.880042032375,0.96433324175,0.562300936875,0.90787142025,0.952219400625,1.019648884875,1.044690128125,0.80140431325
KMXK0A00570,0.201280396125,0.240281584875,0.435390019,0.437667850875,0.497770177,0.620990280125,0.373620833625,0.285934119375,0.41152048675,0.39469425575,0.483359816375,0.406858066375
KMXK0A01320,0.40440146825,0.513566280375,0.791076986375,0.87933810175,0.886383354375,1.82126698375,0.865228821,0.6748605575,0.826804260375,0.71060089525,0.595552685,0.942199399625
KMXK0B00660,0.83441041325,0.9540946155,0.67878697975,0.741539978,1.015675391375,1.029922640125,0.363952584,0.65108597275,0.744215980125,0.847768708125,0.715871475375,0.8301737325
KMXK0A07730,0.33005190525,0.250805515625,0.283185248125,0.1992923075,0.22665993625,0.21948565825,0.29423364625,0.300362994375,0.38070583175,0.17408539025,0.23970748875,0.22311304
KMXK0A03200,0.724433194125,0.86979588175,0.8929206855,0.715031614375,0.87490622075,0.571923601625,0.680057892625,0.996963371625,0.475224808625,0.895088927125,0.922416619625,1.111180069625
KMXK0G03210,0.1899162775,0.08450699885,0.1384776535,0.136426365875,0.10735924845,0.08869616265,0.1248282138625,0.136164419625,0.15308351425,0.1759785155,0.1233903487125,0.13593290625
KMXK0B03190,0.191264352625,0.274054122125,0.434822439625,0.330775846125,0.181115453875,0.20461590375,0.307711766,0.28904356525,0.39814502975,0.282023421,0.263890581875,0.290714906625
KMXK0B03580,0.208658899625,0.401633803375,0.160156636375,0.239256923875,0.7097277635,0.25526806425,0.40109633,0.521150884375,0.205729900125,0.24435612375,0.362579470125,0.32655200325
KMXK0C01110,0.111626912775,0.0897911299,0.15118707575,0.0812949473125,0.092458699525,0.130143426375,0.093362003,0.094702273075,0.1208001173875,0.0972686287875,0.13471506425,0.1484087725
KMXK0B02790,0.0294462739875,0.037395050675,0.04866719505,0.0315152921,0.0297625014625,0.03772001335,0.0505659328875,0.05161930055,0.037450446925,0.0512471904875,0.0613494630125,0.0383434020875
KMXK0B03710,0.9689615045,1.099274619375,0.98737891225,0.715031614375,0.87490622075,0.2815048225,0.7212729475,1.07765843825,0.572315144375,1.037716983,0.879802806875,0.740555703375
