Ref_1	Ref_2	Ref_3	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	Osm_1	Osm_2	Osm_3
CENPK1137D_4598	1.73004980284787e-05	1.48483230408684e-05	1.28477015431974e-05	1.31502191856537e-05	1.66161182493386e-05	1.69800104426545e-05	2.2531130241785e-05	1.78785463464692e-05	1.38059181535382e-05	3.39245705178642e-05	2.89472412742802e-05	1.86446006745998e-05
CENPK1137D_735	4.36797895177737e-05	4.6860762624392e-05	4.05468745950451e-05	8.30032183461443e-05	7.34158032007474e-05	0.000107176579674737	5.07910144375756e-05	5.64240361760129e-05	6.53564565800525e-05	5.35323498080058e-05	5.70977694859656e-05	4.7073340418806e-05
CENPK1137D_110	3.67746940584758e-06	5.26037397122423e-06	6.82740885302767e-06	1.16469500511454e-06	8.24132085363694e-06	4.51168145644168e-06	3.42093959239696e-06	2.53356125362942e-06	4.89107708014125e-06	2.40371828180129e-06	2.56381333634202e-06	2.6421184890061e-06
CENPK1137D_37	0	3.07700188316791e-06	0	3.40638207821149e-06	3.44334016733282e-06	6.59765465994709e-06	3.33507263475647e-06	1.85247588650163e-06	0	3.51507598136906e-06	3.74919088793389e-06	1.93185019038022e-06
CENPK1137D_3095	1.66938887006919e-06	1.43276946032503e-06	0	3.17228288910579e-06	4.81005162224893e-06	0	0	0	3.33045991922661e-06	3.27350694478128e-06	3.49153260811795e-06	3.59817258460719e-06
CENPK1137D_714	0	2.00700319295038e-06	2.17073149845772e-06	6.66553349685392e-06	2.24595075747445e-06	2.86892121427955e-06	6.52599674698908e-06	4.83317873727733e-06	2.33263057211058e-06	0	4.89088948838527e-06	0
CENPK1137D_3679	1.36551540844283e-05	2.9299176631312e-05	2.746411152064e-05	2.81107935938065e-05	3.27874455703966e-05	3.62976131451009e-05	3.38736249250982e-05	3.29266077264228e-05	2.95124598387299e-05	4.23959833469905e-05	3.80797361313667e-05	3.9242784746844e-05
CENPK1137D_1097	3.66238235187487e-05	2.09551717992153e-05	2.2664663235179e-05	4.05970869218642e-05	2.93125368090896e-05	1.49772399801876e-05	2.2712699789521e-05	1.89237536713397e-05	6.08876390361173e-06	3.59078531019855e-05	3.19161890972833e-05	3.94691854280758e-05
CENPK1137D_1651	1.4604592200728e-05	9.4009014590038e-06	1.01678128777452e-05	1.04072286806707e-05	1.75335726312039e-05	8.95877851575638e-06	6.79290867938128e-06	3.7731410694389e-06	1.4568208112936e-05	7.15954126266581e-06	0	7.86962286142616e-06
CENPK1137D_2482	9.67702653950678e-06	1.24581051855091e-05	1.34744186916461e-05	2.75833865845419e-05	2.32355474706198e-05	2.37444048466389e-05	2.250496168169e-05	2.50008940779895e-05	1.4479377575662e-05	1.42317710465186e-05	5.05988363737419e-06	2.08576996164628e-05
CENPK1137D_1000	1.77652875277513e-05	1.14354249090867e-05	4.12276989819022e-06	1.26595393652935e-05	1.27968910696399e-05	5.44880932115034e-06	2.47890473449063e-05	2.29485818775575e-05	1.32907719537793e-05	8.70899422249647e-06	9.28904011040336e-06	1.43591252956619e-05
CENPK1137D_5177	9.78307614541918e-06	1.95916503465266e-05	2.11899077506982e-05	3.09840780812662e-05	1.56601224048561e-05	2.00038479187437e-05	1.21341820793331e-05	1.34799341220502e-05	2.27703088450137e-05	2.23809221389087e-05	2.72817835571299e-05	3.86581747685948e-05
CENPK1137D_2875	7.43921415224584e-06	6.38477890757341e-06	6.90563957946861e-06	5.30118210921664e-06	3.5724654236078e-06	1.36901334193902e-05	1.03804135756795e-05	9.6097186612272e-06	1.11310215112902e-05	1.8234456653352e-06	7.77957109246282e-06	6.01288371755842e-06
CENPK1137D_119	2.88551336814384e-06	1.23826015177181e-06	5.35710221922413e-06	2.74162145446355e-06	6.92841779123937e-06	0	0	0	5.75664950886927e-06	5.65820715546437e-06	7.54382651390334e-06	3.10969339736355e-06
CENPK1137D_4694	4.28156210201199e-06	1.46987715857805e-05	1.19234064681472e-05	1.2204160251434e-05	4.11219041566365e-06	0	1.19486774971851e-05	1.32738559924865e-05	8.54179108780063e-06	8.39572104902538e-06	1.34323529654034e-05	2.76852199945136e-05
CENPK1137D_4841	0	4.16965153147651e-06	4.50980543965297e-06	4.61599530598455e-06	2.33303864398877e-06	1.19206603923942e-05	1.12984093340729e-05	1.00411754174456e-05	4.84615902532362e-06	9.52657327195533e-06	2.54026811182459e-06	5.23570827107128e-06
CENPK1137D_2420	1.65315870049907e-05	1.41883975723854e-05	1.79035100208445e-05	2.87965447908064e-05	1.85238947890775e-05	2.36619589964769e-05	3.3319846045391e-05	3.41678885732523e-05	1.64904022389484e-05	2.16112078854542e-05	1.72879357610285e-05	2.07852770483501e-05
CENPK1137D_981	4.08427443652713e-05	2.00306789257205e-05	3.24971274327935e-05	4.98934786749801e-05	3.92270713180464e-05	4.29494381784791e-05	4.88490050620212e-05	2.41185095811192e-05	5.82014196668768e-06	1.7161841556096e-05	3.05081219312267e-05	2.51519318904405e-05
CENPK1137D_3388	1.55736819635801e-05	1.33662661242658e-05	1.65219040405978e-05	4.22773401856529e-06	1.28208104921999e-05	1.36474850286756e-05	1.24176910064204e-05	9.19659056924921e-06	1.33156145181789e-05	6.54395453727772e-06	1.39596042032978e-05	3.11695903614244e-05
CENPK1137D_5212	6.63105439754504e-06	8.53675174271654e-06	6.15544475050127e-06	0	3.18437029402366e-06	4.0676348135607e-06	0	1.37052255001346e-05	6.6145346028094e-06	6.50142187083302e-06	0	7.14623134491623e-06
CENPK1137D_5000	1.20840026838511e-05	1.03712144691548e-05	2.24345651312686e-05	0	1.16059790411624e-05	7.41259339120959e-06	1.68615855036418e-05	0	0	1.77716531849928e-05	0	6.51141383965718e-06
CENPK1137D_1767	1.39097159440991e-05	2.38763017578705e-05	2.39795164028292e-05	1.88801143566981e-05	1.14509743127328e-05	1.46271876267274e-05	1.84848767068305e-05	1.84814622666673e-05	2.18036704060887e-05	1.75343022242583e-05	2.70142034596372e-05	2.56978001952413e-05
CENPK1137D_1241	1.65315870049907e-05	3.78357268596943e-05	2.81340871756129e-05	2.0942941666041e-05	2.11701654732314e-05	1.69013992831978e-05	1.79414555629029e-05	1.42366202388551e-05	2.74840037315807e-05	2.97154108424995e-05	1.72879357610285e-05	2.6723927633593e-05
CENPK1137D_116	1.23986902537431e-06	3.19238945378671e-06	6.90563957946861e-06	3.53412140614442e-06	7.1449308472156e-06	1.5211259354878e-06	4.61351714474645e-06	1.28129582149696e-06	3.7103405037634e-06	2.4312608871136e-06	0	2.6723927633593e-06
CENPK1137D_2456	4.00092189700616e-05	3.14767811689894e-05	2.78546806566801e-05	2.5342719326974e-05	4.16287287456819e-05	1.2271268050994e-05	3.41167654401418e-05	3.44550136873132e-05	3.99095449144298e-05	2.2882455408128e-05	3.48664250642591e-05	1.79656656360289e-05
CENPK1137D_3452	1.26624921740355e-05	6.52062526730901e-05	5.87714006763286e-05	1.20310515953853e-05	3.64847532623775e-05	6.2139612683757e-05	3.53375781299728e-05	2.6171148694406e-05	5.05237855831612e-05	8.69046444755499e-05	6.62091156805346e-05	5.45850436771261e-05
CENPK1137D_4008	1.51434384778541e-05	1.81958075737461e-05	1.40572815867046e-05	1.43882805339213e-05	8.72663309583584e-06	1.11471824280022e-05	2.81741505022684e-05	1.56494146137033e-05	1.81268543695311e-05	2.96947894609294e-05	1.90035324396038e-05	6.52798232270974e-06
CENPK1137D_1714	0	0	6.7785419184968e-06	0	0	8.95877851575638e-06	6.79290867938128e-06	1.13194232083167e-05	0	3.57977063133291e-06	0	0
CENPK1137D_5076	2.76165722589173e-06	0	0	2.6239416472534e-06	0	3.3881227333371e-06	2.56901186714419e-06	2.85393036806747e-06	0	5.41533747477739e-06	2.88800783014861e-06	5.95242935690238e-06
CENPK1137D_739	9.05840383835109e-06	3.10978576928994e-06	5.04521613111862e-06	1.03280260270887e-05	8.70006800269783e-06	6.6679493062479e-06	5.05590919972214e-06	1.87221307250697e-06	9.03583684325942e-06	1.24338456327271e-05	1.13674098154708e-05	7.8097322764838e-06
CENPK1137D_5095	1.2891057014722e-05	1.29078562752387e-05	9.9720427140341e-06	1.02068488264099e-05	1.03175896710695e-05	7.90765829278857e-06	1.19918135170305e-05	6.66088802511055e-06	1.2858941818097e-05	4.21301525564811e-06	8.98723014291733e-06	6.94629165927327e-06
CENPK1137D_4057	7.26269042659933e-05	5.54068949267388e-05	5.24360429085074e-05	4.21698554224691e-05	6.20034676910913e-05	6.93014663490036e-05	4.87938084461319e-05	5.00356876733728e-05	5.63468659554577e-05	4.35154490981688e-05	4.21942838913237e-05	4.78313009848715e-05
CENPK1137D_3715	0.000103157102911142	9.53460316864296e-05	8.1026171065765e-05	9.04735079972973e-05	6.85913361332697e-05	5.84112359227316e-05	0.00010334278404232	0.000106603812348547	0.000110815503045733	0.000108920487742689	9.12803008182304e-05	7.69649115847478e-05
CENPK1137D_4984	1.53336459176726e-05	1.97403792311448e-05	1.60130772857243e-05	1.27478775358511e-05	1.84088395419403e-05	1.88119922456462e-05	2.13960215408531e-05	1.9807471636668e-05	1.72073762493375e-05	2.81885320245055e-05	3.00659752365713e-05	1.85905583538038e-05
CENPK1137D_4934	8.40193598371295e-05	6.00920367771615e-05	5.19954038924695e-05	6.65246382333068e-05	4.70724855816557e-05	5.15393258141749e-05	5.21056053994893e-05	3.61777643716789e-05	5.58733628802018e-05	4.11884197346304e-05	4.39316955809665e-05	4.52734774027928e-05
CENPK1137D_4850	2.38851022948361e-05	2.04996245861889e-05	3.69532552747484e-05	1.51293491634276e-05	2.2940246198418e-05	2.44194130111754e-05	3.70315757437842e-05	3.2910875950156e-05	2.77965308643144e-05	3.51272475997684e-05	3.74668306794196e-05	3.00309019561446e-05
CENPK1137D_340	2.41680053677022e-05	4.66704651111965e-05	3.926048897972e-05	1.72221144664906e-05	2.9014947602906e-05	2.22377801736288e-05	2.81026425060697e-05	4.99510249192723e-05	3.61616942498768e-05	2.9619421974988e-05	4.42290336221236e-05	3.90684830379431e-05
CENPK1137D_1363	1.81260040257767e-05	2.07424289383096e-05	2.24345651312686e-05	2.87035241108177e-05	1.74089685617436e-05	1.48251867824192e-05	3.37231710072837e-05	3.12193905745452e-05	4.21886432915229e-05	3.55433063699856e-05	3.79106002475345e-05	2.60456553586287e-05
CENPK1137D_4767	7.1061150111005e-06	4.57416996363468e-06	4.94732387782826e-06	1.01276314922348e-05	8.53126071309325e-06	1.08976186423007e-05	1.15682220942896e-05	1.10153193012276e-05	7.08841170868231e-06	8.70899422249647e-06	7.43123208832269e-06	1.91455003942159e-06
CENPK1137D_2855	9.31114157256324e-06	5.32758605064796e-06	7.202753146773e-06	4.4234114079513e-06	5.96187189337416e-06	1.90388643815944e-06	1.15488304014513e-05	8.01853969124564e-06	4.6439724688564e-06	7.60759599618336e-06	6.49142829097288e-06	5.01726933407743e-06
CENPK1137D_4164	9.47167849622812e-06	2.16777639302227e-05	1.17231016733685e-05	1.1999138991684e-05	1.51616569702188e-05	1.54936965312285e-05	8.81096112524521e-06	1.30508646009239e-05	1.25974425591967e-05	6.19100915551473e-06	6.60334946840345e-06	1.02075479555368e-05
CENPK1137D_5286	3.13230069568246e-05	2.68832796108354e-05	3.87685029022799e-05	5.9522044735064e-05	4.01118924755963e-05	6.40474078100127e-05	5.82760060389025e-05	5.39492977472404e-05	4.16599635510276e-05	2.04737758914829e-05	3.27560888103697e-05	3.37565401687491e-05
CENPK1137D_489	1.37207407995312e-05	5.88798054877087e-06	6.36831315685866e-06	1.30365285298699e-05	9.8834778290014e-06	8.41660459981723e-06	2.23363366085707e-05	2.48135674941198e-05	6.84327931529849e-06	1.34525098076603e-05	1.79356105878105e-05	7.39336326462515e-06
CENPK1137D_886	5.73626151498474e-05	2.46160150653433e-05	1.33120762977708e-05	6.81276415642299e-05	0	5.27812372795767e-05	6.67014526951294e-05	5.92792283680521e-05	7.15246362171258e-05	5.62412157019049e-05	5.99870542069422e-05	6.18192060921669e-05
CENPK1137D_222	2.00890171199888e-05	1.29311977874905e-05	9.32407031826985e-06	9.54361898705667e-06	9.6471640131181e-06	1.84845683299784e-05	9.34383219189154e-06	5.19005902378515e-06	1.00194849046775e-05	3.4468508779332e-05	1.05040622345489e-05	1.62373231191451e-05
CENPK1137D_3578	1.62162706315986e-06	1.39177741854461e-06	7.52658264792219e-07	0	7.78739056917231e-07	0	0	8.37904624412181e-07	2.42638071090794e-06	0	1.69581931170852e-06	1.74761379620227e-06
CENPK1137D_5260	3.76074017175145e-06	4.84153850811254e-06	3.49100263101099e-06	5.3598049761432e-06	5.41795704054263e-06	6.92076255008668e-06	0	3.88639490880594e-06	1.87568556272399e-06	3.68722030273152e-06	3.93280055227188e-06	4.05291793495249e-06
CENPK1137D_2525	7.96170076494538e-06	1.36664163907926e-05	7.39065105494968e-06	7.56467458171382e-06	7.64674873280599e-06	4.88388260223508e-06	7.40631514875684e-06	0	3.97093298061635e-06	1.56121100443415e-05	8.32596237320435e-06	8.58025770175561e-06
CENPK1137D_1237	2.80064532790432e-05	2.40368147108646e-05	2.59977019462348e-05	2.66098552933227e-05	1.34492815947588e-05	3.43595505427833e-05	0	0	2.79366814401009e-05	2.74589464897536e-05	4.39316955809665e-05	3.01823182685286e-05
CENPK1137D_4118	0	0	9.77789674969007e-06	5.00406570781511e-06	2.02334324876902e-05	1.29228398059141e-05	4.89931024220862e-06	1.63280175482798e-05	5.25357947435525e-06	1.54912198116973e-05	1.10153219008323e-05	5.67587843545338e-06
CENPK1137D_100	7.12739080454691e-06	0	6.61618163302382e-06	2.0315907484423e-05	1.36908854557425e-05	1.74883939888418e-05	1.98906128396254e-05	7.36553286609031e-06	7.10963449822927e-06	1.39761104887967e-05	1.49069625723838e-05	1.53622578013469e-05
CENPK1137D_15	0	0	1.89195604916948e-06	3.87300976015827e-06	0	5.00096197968592e-06	3.7919318997916e-06	4.21247941314069e-06	2.03306328973337e-06	1.99829661954542e-06	2.13138934040077e-06	4.39297440552214e-06
CENPK1137D_2018	0	1.33016227241113e-06	1.43867491238929e-06	7.36275292946755e-07	0	0	7.20862053866633e-07	1.6016197768712e-06	7.72987604950708e-07	7.59769027223e-07	8.1037198879821e-07	2.50536821564934e-06
CENPK1137D_4840	8.15256345451598e-06	2.09910539427071e-05	0	0	7.83006120242805e-06	0	1.51677275991664e-05	1.68499176525628e-05	8.13225315893347e-06	1.59863729563634e-05	8.52555736160309e-06	8.78594881104427e-06
CENPK1137D_756	0	7.09419878619268e-06	5.11528857738416e-06	2.61786770825513e-06	0	0	5.12613016082939e-06	2.84732404777102e-06	0	0	2.88132262683808e-06	2.96932529262144e-06
CENPK1137D_1286	0	1.53388081863625e-06	0	0	1.71649990323498e-06	0	0	1.84691289585147e-06	0	3.50452019764122e-06	3.73793205643859e-06	0
CENPK1137D_2075	0	0	2.40719462465137e-06	0	2.49060770273311e-06	0	0	0	2.5867297629723e-06	5.08499009069511e-06	2.71183306055349e-06	2.79465909893783e-06
CENPK1137D_3291	0	1.81128479647473e-06	0	0	2.02693073679875e-06	0	3.92639756999698e-06	0	4.21031546526343e-06	2.06915820179881e-06	0	0
CENPK1137D_2048	0	1.8970559428259e-06	2.05181491683376e-06	1.05006392754523e-06	2.12291352934911e-06	0	0	4.56840850004487e-06	3.3072673014047e-06	2.16714062361101e-06	3.46721831418956e-06	3.57311567245812e-06
CENPK1137D_4205	0	8.30540345700606e-06	1.79658915888614e-05	2.75833865845419e-05	1.85884379764959e-05	2.37444048466389e-05	3.6007938690704e-05	2.00007152623916e-05	1.93058367675494e-05	0	2.02395345494968e-05	2.08576996164628e-05
CENPK1137D_4218	5.61450124697799e-06	8.03116843719926e-06	8.68633909367121e-06	1.2447220046798e-05	1.25822681586187e-05	1.14801957395306e-05	6.96379946376823e-06	7.73612571469863e-06	3.73367597862983e-06	5.5047416312006e-06	9.7856240156765e-06	8.06760079504694e-06
CENPK1137D_2310	2.34536800858982e-05	2.01293522209211e-05	2.17714745362557e-05	1.11420576351351e-05	5.6314725889384e-06	2.15805058827826e-05	2.72720225305209e-05	2.42373199731445e-05	2.33952504670796e-05	1.72463826475053e-05	1.83950449476953e-05	1.89568747745684e-05
CENPK1137D_4431	1.8744476604084e-05	3.21752637861967e-05	2.61000551035034e-05	1.78097456687593e-05	3.60059507261258e-05	3.44948243638179e-05	1.74369151927425e-05	9.68538573729985e-06	1.8697778916603e-05	1.83780350521973e-05	1.96020688943945e-05	0
CENPK1137D_5401	2.27585901407138e-06	0	8.45049585250461e-06	8.64947495194046e-06	2.18582970469311e-06	1.11684963523387e-05	8.46840623127455e-06	7.05570165566203e-06	4.54037843672768e-06	4.46273508915689e-06	2.37998350821042e-06	2.45267404667775e-06
CENPK1137D_3825	4.75475738092943e-06	8.16163482193139e-06	5.88496582005315e-06	1.05411876827743e-05	7.6111114218009e-06	1.7500037393628e-05	1.17948773873678e-05	1.63787481842488e-05	7.9048532703348e-06	9.32361032608144e-06	1.16020234667888e-05	1.19563777428592e-05
CENPK1137D_1570	1.46345196437623e-05	1.25602208017838e-05	1.81131529953275e-05	1.3904739958601e-05	1.40556016666536e-05	1.79542733369052e-05	4.53788571614405e-06	5.04116388785689e-06	9.73204066560891e-06	9.56561660503711e-06	1.53040742802547e-05	2.10286643674174e-05
CENPK1137D_2935	6.57610090806262e-06	3.38640207252512e-05	2.44177311097233e-05	3.74890226508138e-05	3.7895765819486e-05	4.03392513278533e-05	4.89389663973104e-05	3.39791157082067e-05	2.6238872070813e-05	1.93426280521745e-05	3.43848446075705e-05	1.41740168664361e-05
CENPK1137D_4440	5.64378503726569e-07	1.9375336656458e-06	2.09559475147459e-06	2.68117318626414e-06	1.62615780306472e-06	2.76961763502758e-06	4.20007250730829e-06	2.33294260528607e-06	2.25188992167717e-06	3.32007176618642e-06	3.54119879031024e-06	3.04112974493235e-06
CENPK1137D_4250	1.37922857979065e-06	1.18373652979345e-06	2.56060795530702e-06	1.31045057933513e-06	2.64933704647624e-06	0	0	0	1.37579253905479e-06	2.70453123016113e-06	0	4.45914899100509e-06
CENPK1137D_2571	8.24670391011086e-06	2.35927165175923e-06	0	0	0	3.37247320570044e-06	7.67143728456685e-06	0	0	8.08548655298749e-06	2.87466830206478e-06	2.96246772843525e-06
CENPK1137D_1517	1.66705079041924e-06	1.43076278040861e-06	1.54748225870445e-06	0	0	2.04521134183234e-06	3.10152413092198e-06	1.72275068436566e-06	1.66289770476791e-06	3.26892220116114e-06	5.22996375963887e-06	0
CENPK1137D_2157	1.35104910823988e-06	2.31910244088932e-06	2.50829133419972e-06	1.28367633367334e-06	0	0	0	0	4.04304981113832e-06	1.32463703270661e-06	1.41286194641776e-06	2.91202843680469e-06
CENPK1137D_3572	0	6.02100957885115e-06	4.34146299691543e-06	4.44368899790262e-06	2.24595075747445e-06	2.86892121427955e-06	2.17533224899636e-06	4.83317873727733e-06	0	0	2.44544474419263e-06	0
CENPK1137D_3348	2.92690392875246e-05	4.18674026726125e-05	5.43394589859825e-05	1.85396532781347e-05	1.87408022222048e-05	3.59085466738104e-05	2.72273142968643e-05	5.04116388785689e-05	3.89281626624357e-05	4.78280830251855e-05	5.10135809341824e-05	4.20573287348349e-05
CENPK1137D_2285	1.41699317185635e-05	1.58099287235151e-05	1.8415038878583e-05	1.48096516067004e-05	9.52657446295413e-06	1.91227260461324e-05	1.7135920823344e-05	1.17147046536865e-05	1.69615565886327e-05	1.66715032259218e-05	1.03727614566171e-05	7.63540789531228e-06
CENPK1137D_1364	4.02862058706236e-05	3.14327576988229e-05	3.73966943380454e-05	3.47975030758836e-05	3.16575397538168e-05	4.04385479465065e-05	3.06621447158533e-05	4.92017595454832e-05	2.55728083951693e-05	2.51354971713898e-05	3.0639541533392e-05	1.97345927140379e-05
CENPK1137D_2646 CENPK1137D_4554	8.75201664970099e-05	9.01380551657423e-05	7.31185367237853e-05	5.82090584541435e-05	7.56522089705181e-05	6.44241572677187e-05	3.25660033746808e-05	5.42666465575183e-05	9.60323424503468e-05	6.0066445446336e-05	5.49146194762081e-05	6.60238212124062e-05
CENPK1137D_3764	0.000212548975778452	0.000127695578151468	0.000138112791589372	0.000100974897318412	0.00012248452880941	0.000104305778433449	9.88610816731382e-05	0.000109825356128311	0.000127211674414745	0.000125036274194414	8.89093839138607e-05	0.000114531118429684
CENPK1137D_581	2.45698816037477e-05	2.10873431809764e-05	2.53417966219032e-05	1.55631034399021e-05	2.09759437716421e-05	1.33970724593421e-05	2.03164057750302e-05	1.97484126616045e-05	1.36159284541776e-05	1.07064699616012e-05	1.71293308457897e-05	2.3536670209403e-05
CENPK1137D_2850	7.93516176239556e-06	1.02156462521175e-05	1.10490233271498e-05	1.31940532496059e-05	7.6212595703633e-06	1.21690074839024e-05	9.2270342894929e-06	8.20029325758054e-06	7.91539307469525e-06	1.36150609678362e-05	1.24473137479405e-05	2.13791421068744e-05
CENPK1137D_2672	7.86524844290309e-06	9.00056938512552e-06	1.46022334720041e-05	1.74370747792148e-05	1.76262611208843e-05	2.25153442433437e-05	1.21943184442637e-05	1.35467399629635e-05	1.30760898811045e-05	7.71148827630745e-06	1.09667962536921e-05	1.41271864142342e-05
CENPK1137D_3086	1.32008236342995e-05	1.5106316084462e-05	6.12699999657104e-06	1.46329610901359e-05	1.05655169644593e-05	1.88945772393309e-05	8.18664779844102e-06	6.82094633255313e-06	1.09732806026274e-05	1.07856305528145e-05	1.38047841936494e-05	0
CENPK1137D_977	5.32561192107084e-06	6.8561384242399e-06	4.94363459827731e-06	7.59005939574641e-06	1.02298786179373e-05	9.80054294005564e-06	7.4311685552963e-06	1.10071050437323e-05	7.96851651814958e-06	1.3053749729469e-05	1.11385357923405e-05	1.72181010256707e-05
CENPK1137D_28	1.94066456145544e-05	2.2207926635038e-05	1.80147119464399e-05	3.07314904882124e-05	2.48519333816195e-05	3.1745236914528e-05	4.21234174085545e-05	2.00550650321263e-05	1.29055321870031e-05	1.26848394110275e-05	1.35296888564571e-05	1.39429187653529e-05
CENPK1137D_77	3.20828642684457e-06	3.6713912855768e-06	5.95634680708883e-06	5.08049797828489e-06	2.05424786263162e-06	5.24808948092827e-06	2.9844854844721e-06	3.31548244915655e-06	0	4.19408886186712e-06	2.23671406072606e-06	2.30502879858484e-06
CENPK1137D_5068	5.51052900166358e-06	1.41883975723854e-05	5.11528857738416e-06	2.61786770825513e-06	5.29254136830785e-06	3.38027985663956e-06	1.02522603216588e-05	2.84732404777102e-06	5.49680074631614e-06	5.40280197136355e-06	8.64396788051424e-06	1.18773011704858e-05
CENPK1137D_2756	1.47860157063271e-05	9.51768284358769e-06	6.86274740816756e-06	7.02434068301997e-06	3.55027619737421e-06	4.53503384493258e-06	1.37545852762627e-05	1.1460037161215e-05	0	1.44969593268885e-05	1.15968761626775e-05	1.19510732274453e-05
CENPK1137D_4627	1.60847873562072e-05	1.38049273677263e-05	1.49311126042565e-05	2.29240307425584e-05	2.31727486936722e-05	3.9467051299143e-05	7.48137915364289e-06	8.31110803133163e-06	1.60447156919498e-05	1.57703408893855e-05	1.68206942539737e-05	8.66721977305719e-06
CENPK1137D_3418	0.000100870700369435	3.46293093292117e-05	5.61814745448294e-05	3.83362322022446e-05	7.75043346138641e-05	0	3.75336988047169e-05	2.08482031972387e-05	4.02477613967555e-05	3.95594991801535e-05	4.21942838913237e-05	0
CENPK1137D_276	1.51627294822845e-05	6.50678105230411e-06	1.40751889517832e-05	2.88132191074195e-05	1.45629163764904e-05	9.30115221699548e-06	1.41050205699255e-05	1.56693501737208e-05	0	0	7.92822531715956e-06	8.17037277969722e-06
CENPK1137D_2860	0	6.34512189572513e-06	1.02941211122513e-05	0	7.10055239474842e-06	9.07006768986515e-06	1.37545852762627e-05	3.82001238707168e-06	7.37458982114464e-06	0	0	7.96738215163021e-06
CENPK1137D_229	4.61346614092765e-06	1.5838211243593e-05	8.56513436213161e-06	4.38340639521789e-06	8.86192973298058e-06	5.66000348088484e-06	0	4.76761235905845e-06	4.60197271784608e-06	4.52327606904856e-06	4.82454021238004e-06	1.49156805396798e-05
CENPK1137D_4900	2.50584055654597e-05	3.22599355330025e-05	0	1.19044089470128e-05	0	1.53713778744031e-05	2.3310402415561e-05	2.58956629186754e-05	3.74939671959249e-05	0	2.62048710482958e-05	2.70052321349992e-05
CENPK1137D_4672	3.02868769557082e-06	0	0	2.87765610678426e-06	0	0	2.81741505022684e-06	3.12988292274067e-06	3.02114239492185e-06	2.96947894609295e-06	6.33451081320128e-06	3.26399116135487e-06
CENPK1137D_3531	3.24325412631971e-06	2.78355483708923e-06	6.02126611833775e-06	0	3.11495622766892e-06	0	0	0	3.23517428121059e-06	0	3.39163862341703e-06	6.99045518480907e-06
CENPK1137D_1247	0	2.13716448789068e-06	0	0	0	3.05498095830186e-06	2.31641028188106e-06	2.57331378375958e-06	2.48390996067843e-06	2.44143352680863e-06	2.60404053304195e-06	5.36714864607725e-06
CENPK1137D_3911	4.28156210201199e-06	3.67469289644513e-06	7.9489376454315e-06	0	4.11219041566365e-06	0	0	0	4.27089554390031e-06	4.19786052451269e-06	4.47745098846781e-06	4.61420333241894e-06
CENPK1137D_1999	3.56725553754046e-06	4.08217632452246e-06	4.41519413672319e-06	4.51915624362124e-06	3.42614066599749e-06	5.83528830396919e-06	3.31841393028716e-06	4.91526069385447e-06	3.55836851509776e-06	0	3.73046366072143e-06	2.56293411870622e-06
CENPK1137D_2593	8.60439227247711e-06	7.38480451960298e-06	1.19808686679937e-05	1.63506339754152e-05	1.37733606693313e-05	1.5834371183873e-05	1.33402905390259e-05	1.33378263828117e-05	8.58295634605509e-06	1.40603039254762e-05	1.3497087196562e-05	2.00912419799543e-05
CENPK1137D_4916	7.76265824582174e-06	6.66237799051139e-06	4.8039231857173e-06	7.37555771717097e-06	1.24259666908097e-05	9.52357107435841e-06	1.44423145400758e-05	1.33700433547509e-05	1.03244257496025e-05	7.61090364661648e-06	8.11781331387424e-06	5.57716750614115e-06
CENPK1137D_780	2.0772674770669e-06	3.56567059410732e-06	3.85655264472942e-06	6.90788128251615e-06	5.98528238510207e-06	5.09696648540415e-06	5.79708960596413e-06	2.14667362763889e-06	4.14418485586139e-06	5.09164583688712e-06	2.172306064213e-06	2.23865362375648e-06
CENPK1137D_720	8.18057913649027e-06	1.05315940743479e-05	1.51876609307901e-05	7.7726381440977e-06	7.85696862924052e-06	5.01814741604223e-06	1.52198503744213e-05	8.4539105748253e-06	1.22402985691164e-05	2.80722906553323e-05	8.5548548095811e-06	1.32242116124996e-05
CENPK1137D_558	5.92176250925042e-06	5.0824110707052e-06	5.49702653092029e-06	1.12529238802609e-05	1.13750142841243e-05	1.45301581897342e-05	5.50867718775696e-06	6.11962183401533e-06	0	5.80599614833098e-06	6.19269340693558e-06	0
CENPK1137D_2133	8.88264376387563e-06	7.6236166060578e-06	8.24553979638043e-06	4.21984645509782e-06	4.26563035654662e-06	0	4.13150789081772e-06	0	8.86051463585289e-06	0	4.64452005520168e-06	4.78637509855397e-06
CENPK1137D_2004	5.152702443114e-06	0	4.78312698145012e-06	9.79150519451269e-06	4.94886985088526e-06	0	4.79326456597034e-06	5.32486575167568e-06	0	1.01039413490435e-05	1.07768950198619e-05	1.1106047847727e-05
CENPK1137D_561	0	1.27218508743679e-06	1.37596803575962e-06	2.8167343710242e-06	2.84729498270111e-06	3.6370632579534e-06	0	3.06362139137505e-06	1.47859148344245e-06	0	1.55010133847329e-06	1.59744523837169e-06
CENPK1137D_4424	7.5572969165672e-06	1.62153115112976e-05	1.05228793591903e-05	2.15413114279279e-05	1.45166848959301e-05	2.78148742489198e-05	1.75753034085579e-05	1.17147046536865e-05	1.13077043924218e-05	7.40955698929859e-06	1.58061126957975e-05	8.1444350883331e-06
